GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "56000","Wyoming",7,SAINC30,160,"..."," Per capita retirement and other 4/","Dollars",89,100,104,115,124,132,136,150,165,197,225,246,279,313,339,397,436,498,529,562,609,678,744,854,915,1000,1111,1183,1268,1373,1494,1646,1795,1959,2102,2275,2391,2523,2639,2739,2820,2953,3153,3436,3583,3795,4026,4246,4491,4671,5271,5301,5646,5757,5741,5932,6307,6706,6998,7469,8003,8405,10190,11400,10571,11486,12162
 "56000","Wyoming",7,SAINC30,170,"...","Per capita dividends, interest, and rent 4/","Dollars",370,384,379,406,441,449,465,505,535,562,554,653,738,820,869,1006,1153,1240,1324,1446,1619,1783,2121,2542,2851,2933,3212,3409,3407,3456,3722,4201,4569,4729,4790,4841,5146,5594,5917,6435,7237,7701,8443,8647,8398,9158,10641,12086,14112,14375,14932,11572,11826,13972,16440,15178,16634,16388,15589,16924,17261,18886,20076,23410,28139,31472,32658
 "56000","Wyoming",7,SAINC30,171,"..."," Per capita dividends 4/","Dollars",48,56,57,70,78,77,76,96,106,107,92,107,110,115,125,144,164,177,202,223,251,281,297,311,337,324,330,357,385,404,522,687,779,858,907,965,1137,1221,1437,1730,2050,2292,2550,2402,2341,2627,3885,4118,5587,5544,5205,3027,3143,4791,6472,5092,5854,5225,4846,5476,5983,6901,7564,9553,12093,13311,13479
 "56000","Wyoming",7,SAINC30,172,"..."," Per capita interest 4/","Dollars",208,210,203,217,239,255,276,294,311,339,350,411,485,539,592,692,804,905,978,1101,1231,1369,1677,2035,2321,2395,2685,2822,2871,2912,3040,3357,3601,3606,3591,3520,3608,3902,3941,4108,4533,4666,5039,5158,4862,5124,4790,5888,6849,7135,7400,6465,6199,6424,7282,7073,7469,7990,7880,8501,7996,8874,9429,10118,11060,13316,14134
 "56000","Wyoming",7,SAINC30,173,"..."," Per capita rent 4/","Dollars",114,119,119,118,123,117,114,115,118,115,111,135,144,166,153,170,185,158,144,122,137,134,147,195,193,214,197,230,151,140,160,156,189,265,291,356,401,471,539,597,654,744,854,1086,1194,1407,1966,2081,1676,1696,2327,2081,2483,2756,2686,3014,3311,3173,2863,2947,3283,3111,3084,3740,4986,4845,5045
 "56000","Wyoming",7,SAINC30,180,"...","Earnings by place of work ","Millions of dollars",580.5,616.2,653.6,675.1,693.7,713.1,737.5,750.9,772.1,826.6,892.5,980.7,1070.0,1181.2,1351.7,1595.6,1882.0,2125.0,2369.4,2804.0,3395.8,4013.5,4623.4,5197.4,5270.7,5012.0,5206.8,5431.7,5318.6,5010.4,5104.5,5499.9,5955.0,6209.1,6549.4,6959.1,7195.1,7365.4,7613.7,8174.5,8528.4,9141.5,9763.7,10525.8,10987.5,11541.1,12069.3,13013.4,15044.9,16324.7,18195.0,17454.9,18325.7,19473.7,20192.9,20821.6,21922.6,21804.1,20366.7,20949.9,22105.0,22606.4,22433.5,23753.6,25479.0,26674.8,27949.0
 "56000","Wyoming",7,SAINC30,190,"..."," Wages and salaries ","Millions of dollars",410.7,448.5,493.6,498.9,502.6,521.7,552.0,556.0,563.9,601.1,663.3,724.0,785.2,855.0,951.4,1111.6,1331.8,1530.4,1773.9,2087.4,2515.2,2988.3,3527.7,4057.1,4140.1,3834.6,3958.2,4141.8,3962.0,3706.1,3827.0,3941.2,4235.7,4469.1,4651.8,4885.6,5147.9,5297.1,5437.7,5735.1,6040.4,6387.3,6835.2,7330.4,7689.5,8033.8,8577.8,9339.7,10725.8,11895.8,12950.6,12196.3,12369.8,12939.1,13542.6,13733.3,14410.1,14280.6,13424.5,13709.4,14352.8,15059.5,14566.5,15416.7,16691.2,17926.5,18973.8
 "56000","Wyoming",7,SAINC30,200,"..."," Supplements to wages and salaries ","Millions of dollars",38.7,41.6,47.9,51.6,52.9,58.6,64.3,62.3,64.8,69.1,75.4,82.4,93.2,109.1,127.9,152.5,187.1,225.2,262.7,315.9,379.5,454.4,531.7,622.5,658.4,659.9,701.8,760.1,773.1,744.2,751.8,816.8,899.3,968.2,1051.1,1116.1,1171.8,1176.3,1198.8,1246.7,1296.7,1389.5,1512.5,1669.8,1765.0,1927.4,2056.4,2192.4,2698.9,2999.8,3246.1,3068.8,3161.8,3235.6,3438.0,3807.7,3964.1,4025.7,3844.6,3957.8,4150.8,4075.0,3915.4,4103.3,4230.4,4399.6,4656.5
 "56000","Wyoming",7,SAINC30,201,"...","  Employer contributions for employee pension and insurance funds 5/","Millions of dollars",26.0,26.0,28.7,32.3,32.9,34.9,39.0,39.2,39.1,41.6,45.1,49.5,57.4,68.1,79.1,86.8,103.6,129.4,149.0,181.3,213.2,249.1,296.5,334.9,358.0,381.1,395.3,439.7,465.3,459.7,443.6,501.1,547.3,595.1,665.1,708.7,740.9,735.4,748.4,773.0,803.1,868.1,958.8,1085.5,1172.8,1297.3,1380.7,1460.9,1671.2,1845.5,2021.5,1891.6,1967.3,1977.0,2096.8,2463.0,2535.8,2646.5,2530.7,2631.3,2816.5,2686.1,2561.9,2692.8,2766.4,2824.3,2993.4
 "56000","Wyoming",7,SAINC30,202,"...","  Employer contributions for government social insurance ","Millions of dollars",12.6,15.5,19.1,19.3,19.9,23.7,25.3,23.1,25.7,27.5,30.3,32.9,35.8,41.0,48.8,65.8,83.5,95.7,113.8,134.6,166.3,205.2,235.2,287.6,300.4,278.7,306.4,320.4,307.9,284.5,308.2,315.7,351.9,373.2,386.0,407.4,430.9,440.9,450.5,473.8,493.6,521.4,553.6,584.3,592.2,630.1,675.7,731.4,1027.6,1154.3,1224.6,1177.3,1194.5,1258.6,1341.2,1344.6,1428.3,1379.2,1313.9,1326.4,1334.3,1388.9,1353.5,1410.5,1464.0,1575.2,1663.1
 "56000","Wyoming",7,SAINC30,210,"..."," Proprietors' income ","Millions of dollars",131.1,126.2,112.2,124.6,138.3,132.8,121.2,132.6,143.4,156.3,153.7,174.2,191.6,217.1,272.5,331.5,363.0,369.4,332.8,400.7,501.0,570.9,564.0,517.8,472.3,517.5,546.8,529.8,583.5,560.1,525.7,741.9,820.0,771.8,846.4,957.4,875.3,892.0,977.2,1192.6,1191.3,1364.7,1416.1,1525.6,1533.1,1579.8,1435.1,1481.3,1620.3,1429.1,1998.3,2189.8,2794.2,3299.1,3212.3,3280.7,3548.4,3497.7,3097.7,3282.7,3601.3,3472.0,3951.7,4233.6,4557.3,4348.8,4318.7
 "56000","Wyoming",7,SAINC30,220,"...","  Farm proprietors' income ","Millions of dollars",54.4,43.1,27.7,34.3,44.6,41.3,18.3,24.0,28.6,41.6,32.3,38.6,46.3,54.6,91.4,110.9,63.6,18.3,-1.6,-8.7,11.3,38.0,25.7,-8.3,-27.3,-15.9,-36.0,-30.7,-3.7,17.1,13.4,41.9,98.3,161.6,170.7,191.4,52.5,31.0,17.4,110.3,25.0,92.8,40.0,104.3,2.0,92.2,84.9,118.8,-6.6,-77.2,-12.9,-39.8,7.0,254.2,-12.3,67.8,197.3,152.7,7.8,11.4,49.7,95.9,105.9,104.2,317.8,303.0,139.4
