State,State Code,Year,cancer_deaths,cancer_population,cancer_rate_per_100k,cardiovascular_deaths,cardiovascular_population,cardiovascular_rate_per_100k,motor_vehicle_deaths,motor_vehicle_population,motor_vehicle_rate_per_100k
Michigan,26,2022,21032,10034113,209.60497455031648,35566,10034113,354.45086177522614,1223,10034113,12.188421637268785
Michigan,26,2023,20922,10037261,208.44331934777824,34402,10037261,342.7429056592232,1240,10037261,12.353967880281285
Michigan,26,2024,21261,10140459,209.6650654570962,34926,10140459,344.42227910985093,1187,10140459,11.70558453024661
Minnesota,27,1999,8892,4873481,182.4568516836323,13759,4873481,282.32386665711834,646,4873481,13.255412301802345
Minnesota,27,2000,9215,4919479,187.31658372766708,12869,4919479,261.59274183302745,689,4919479,14.005548148492961
Minnesota,27,2001,8967,4982796,179.9592036278427,12722,4982796,255.31849989443677,628,4982796,12.60336566056487
Minnesota,27,2002,9210,5018935,183.50506631386938,12502,5018935,249.09667090727413,744,5018935,14.823862034475441
Minnesota,27,2003,9183,5053572,181.71305365788794,11859,5053572,234.66569784698822,703,5053572,13.910952490634346
Minnesota,27,2004,9093,5087713,178.7247040074784,11566,5087713,227.33200555927584,652,5087713,12.815188278112386
Minnesota,27,2005,8823,5119598,172.3377499561489,11503,5119598,224.68561008110402,642,5119598,12.540047089634772
Minnesota,27,2006,9079,5163555,175.82847476205833,10723,5163555,207.6670046121325,610,5163555,11.81356642855552
Minnesota,27,2007,9176,5207203,176.21744341443957,10611,5207203,203.77542415765242,618,5207203,11.86817567895855
Minnesota,27,2008,9446,5247018,180.026064328348,10573,5247018,201.50493099127925,528,5247018,10.062858560805395
Minnesota,27,2009,9580,5281203,181.39806403957584,10250,5281203,194.08456747449398,490,5281203,9.278189079268493
Minnesota,27,2010,9612,5303925,181.22428201756247,10282,5303925,193.85643650692649,515,5303925,9.709790391078306
Minnesota,27,2011,9489,5344861,177.53501915204157,10377,5344861,194.1491088355712,462,5344861,8.643816929944483
Minnesota,27,2012,9424,5379139,175.19532401003207,10584,5379139,196.7601134679732,490,5379139,9.109264512406167
Minnesota,27,2013,9601,5420380,177.12780284777082,10828,5420380,199.76459215036581,466,5420380,8.597183223316447
Minnesota,27,2014,9649,5457173,176.8131594875222,10792,5457173,197.75806997505853,432,5457173,7.916186640958607
Minnesota,27,2015,9925,5489594,180.79661264567105,11068,5489594,201.61782456043198,476,5489594,8.670950893636213
Minnesota,27,2016,9857,5519952,178.5703933657394,11095,5519952,200.99812462137353,477,5519952,8.641379490256437
Minnesota,27,2017,9896,5576606,177.45560651048325,11546,5576606,207.0434956315723,452,5576606,8.105288413777124
Minnesota,27,2018,9910,5611179,176.61172455913453,11770,5611179,209.75983835126272,489,5611179,8.714746045349827
Minnesota,27,2019,10042,5639632,178.06126357180753,11974,5639632,212.3188179654275,450,5639632,7.979244035781059
Minnesota,27,2020,9944,5657342,175.7715902627064,12189,5657342,215.45453677716498,496,5657342,8.767368138606434
Minnesota,27,2021,10178,5707390,178.33019996881237,12352,5707390,216.421166242363,603,5707390,10.565249614972869
Minnesota,27,2022,10284,5717184,179.8787654901434,12962,5717184,226.72000761213914,553,5717184,9.67259406029262
Minnesota,27,2023,10366,5737915,180.6579567665258,12594,5737915,219.48739219734,488,5737915,8.504831458813872
Minnesota,27,2024,10411,5793151,179.7122153384229,13304,5793151,229.65049590456042,571,5793151,9.856466713883343
Mississippi,28,1999,6143,2828408,217.18931639282593,11821,2828408,417.93828895972575,956,2828408,33.79993268297926
Mississippi,28,2000,6075,2844658,213.55818520187665,11903,2844658,418.43342855274693,935,2844658,32.86862603518595
Mississippi,28,2001,5958,2852994,208.83324675761676,11660,2852994,408.69346377875314,825,2852994,28.91699036170423
Mississippi,28,2002,6069,2858681,212.30070791389454,11661,2858681,407.91539874508555,879,2858681,30.748446573787
Mississippi,28,2003,5960,2868312,207.78771625959797,11127,2868312,387.9285098692193,898,2868312,31.307612282066945
Mississippi,28,2004,5983,2889010,207.09516408735172,10609,2889010,367.2192204249899,915,2889010,31.671749145901188
Mississippi,28,2005,6065,2905943,208.71021902356654,10979,2905943,377.8119529529657,965,2905943,33.20780896252955
Mississippi,28,2006,6236,2904978,214.66599747054883,10348,2904978,356.2161228071263,968,2904978,33.3221112173655
Mississippi,28,2007,6002,2928350,204.96183857803882,10316,2928350,352.2802943637202,914,2928350,31.212116038041902
Mississippi,28,2008,6166,2947806,209.1725167802766,10295,2947806,349.2427927753726,780,2947806,26.460357296239984
Mississippi,28,2009,6131,2958774,207.21420426162996,9703,2958774,327.9398832083829,745,2958774,25.179347932623447
Mississippi,28,2010,6271,2967297,211.33711927050106,9830,2967297,331.27792735273886,682,2967297,22.98388061592756
Mississippi,28,2011,6278,2978512,210.77638767277082,9602,2978512,322.3757366094211,726,2978512,24.37458704212036
Mississippi,28,2012,6499,2984926,217.72734064429068,9582,2984926,321.01298323643533,690,2984926,23.116150953155955
Mississippi,28,2013,6527,2991207,218.2062291242298,9921,2991207,331.67213101600794,681,2991207,22.766729283530026
Mississippi,28,2014,6534,2994079,218.23071468722102,9834,2994079,328.4482473575346,673,2994079,22.477696814279117
Mississippi,28,2015,6485,2992333,216.72053210655363,10410,2992333,347.8890885472974,769,2992333,25.69901144023743
Mississippi,28,2016,6568,2988726,219.75918836320227,10295,2988726,344.4611516746601,785,2988726,26.265371934396125
Mississippi,28,2017,6526,2984100,218.69240306960225,10480,2984100,351.1946650581415,771,2984100,25.836935759525485
Mississippi,28,2018,6510,2986530,217.97872447288324,10359,2986530,346.8573896796617,706,2986530,23.639474574171363
Mississippi,28,2019,6587,2976149,221.32628440309946,10583,2976149,355.5937555545774,750,2976149,25.200351192094214
Mississippi,28,2020,6582,2966786,221.85624443421264,11672,2966786,393.4223769425904,843,2966786,28.41458736828339
Mississippi,28,2021,6617,2949965,224.30774602410537,11801,2949965,400.03864452629097,867,2949965,29.390179205515995
Mississippi,28,2022,6665,2940057,226.69628514005,11709,2940057,398.2575848019273,763,2940057,25.95187780372966
Mississippi,28,2023,6522,2939690,221.86012810874615,11219,2939690,381.6388802900986,832,2939690,28.302303984433735
Mississippi,28,2024,6428,2943045,218.41324206731463,11464,2943045,389.528532523288,828,2943045,28.134126389504747
Missouri,29,1999,12186,5561948,219.095899494206,23339,5561948,419.61916939892285,1061,5561948,19.076050333444325
Missouri,29,2000,12144,5595211,217.04275316873665,22504,5595211,402.20109661637423,1097,5595211,19.606052390160087
Missouri,29,2001,12365,5641142,219.1932059146889,21800,5641142,386.44657411566664,1105,5641142,19.58823231182622
Missouri,29,2002,12322,5674825,217.13444907992758,22079,5674825,389.06926645315053,1213,5674825,21.37510848352152
Missouri,29,2003,12354,5709403,216.37989120753954,21354,5709403,374.0145861134693,1225,5709403,21.455833473307106
Missouri,29,2004,12450,5747741,216.60683736445327,20326,5747741,353.6345844393475,1111,5747741,19.32933303710101
Missouri,29,2005,12419,5790300,214.47938794190284,19700,5790300,340.224168005112,1203,5790300,20.776125589347703
Missouri,29,2006,12519,5842704,214.26722969364872,19281,5842704,330.00131445988023,1111,5842704,19.01516831932612
Missouri,29,2007,12380,5887612,210.27200841359792,18785,5887612,319.0597478230563,1054,5887612,17.901994900479174
Missouri,29,2008,12523,5923916,211.39732568794022,19188,5923916,323.9073612792619,992,5923916,16.745679715917646
Missouri,29,2009,12472,5961088,209.22355113697364,18114,5961088,303.8707027978785,939,5961088,15.752157995318976
Missouri,29,2010,12626,5988927,210.82240608376088,17886,5988927,298.65116071710344,871,5988927,14.54350670829683
Missouri,29,2011,12473,6010688,207.5136822939404,17988,6010688,299.26690588498354,849,6010688,14.124838953544087
Missouri,29,2012,12919,6021988,214.53048395313974,17870,6021988,296.7458586765699,878,6021988,14.579902849358051
Missouri,29,2013,12955,6044171,214.33874058162817,18120,6044171,299.7929740902433,779,6044171,12.888450707301297
Missouri,29,2014,13067,6063589,215.4994344108745,18480,6063589,304.7699967791353,798,6063589,13.16052258818993
Missouri,29,2015,12965,6083672,213.11142349554677,19023,6083672,312.6894415083522,932,6083672,15.319695078893142
Missouri,29,2016,12696,6093000,208.37026095519448,18824,6093000,308.9446906285902,1004,6093000,16.47792548826522
Missouri,29,2017,12971,6113532,212.16867761549295,19333,6113532,316.23290758926265,999,6113532,16.340799393869204
Missouri,29,2018,13040,6126452,212.84750129438703,19216,6126452,313.65625650866116,956,6126452,15.60446405195046
Missouri,29,2019,12873,6137428,209.74584141761008,19120,6137428,311.5311495303896,963,6137428,15.690611767665542
Missouri,29,2020,12907,6151548,209.81710619830977,20386,6151548,331.39625993327206,1034,6151548,16.80877723785948
Missouri,29,2021,13153,6168187,213.23931975473508,20056,6168187,325.1522692162219,1061,6168187,17.201164620981825
Missouri,29,2022,13071,6177957,211.57479729949563,20538,6177957,332.43999594040554,1111,6177957,17.98329124013003
Missouri,29,2023,13132,6196156,211.93785308181393,19417,6196156,313.3717098149239,1041,6196156,16.800739038849247
Missouri,29,2024,13465,6245466,215.59640225405118,19689,6245466,315.2526969164511,999,6245466,15.995603850857567
Montana,30,1999,1854,897507,206.5722050078718,2838,897507,316.20923290848987,210,897507,23.398146198302634
Montana,30,2000,1867,902195,206.9397414084538,2798,902195,310.13251015578675,234,902195,25.936743165280234
Montana,30,2001,1956,906961,215.66528218964208,2736,906961,301.66677508735216,212,906961,23.37476473630068
Montana,30,2002,1911,911667,209.61601110931952,2794,911667,306.4715515643321,255,911667,27.97073931600025
Montana,30,2003,1847,919630,200.84164283461826,2780,919630,302.29548840294467,258,919630,28.054761153942344
Montana,30,2004,1867,930009,200.75074542289374,2518,930009,270.75006801009454,241,930009,25.913727716613494
Montana,30,2005,1956,940102,208.0625293851093,2569,940102,273.2682198314651,236,940102,25.103658964665534
Montana,30,2006,1943,952692,203.94839045567718,2492,952692,261.5745697455211,264,952692,27.710949603859383
Montana,30,2007,1921,964706,199.12802449658238,2537,964706,262.9816752461372,268,964706,27.780484417014094
Montana,30,2008,1862,976415,190.69760296595197,2623,976415,268.6357747474178,220,976415,22.53140314313074
Montana,30,2009,1914,983982,194.5157533369513,2438,983982,247.76875999764223,227,983982,23.069527694612297
Montana,30,2010,1923,989415,194.35727172116856,2516,989415,254.2916774053355,192,989415,19.405406224890466
Montana,30,2011,2022,998199,202.56481923945023,2560,998199,256.4618878600359,206,998199,20.637167538737266
Montana,30,2012,1954,1005141,194.40058658436973,2508,1005141,249.51723191074686,206,1005141,20.49463707081892
Montana,30,2013,1997,1015165,196.71678988144782,2675,1015165,263.50396241005154,237,1015165,23.345958538759707
Montana,30,2014,2066,1023579,201.84079587408496,2612,1023579,255.18303912057593,204,1023579,19.930068905282347
Montana,30,2015,2130,1032949,206.20572748509366,2744,1032949,265.64719071319104,220,1032949,21.298244153389955
Montana,30,2016,2031,1042520,194.81640639987722,2800,1042520,268.579979280973,199,1042520,19.08836281318344
Montana,30,2017,2145,1050493,204.18984229309476,2870,1050493,273.2050570541641,179,1050493,17.039618541008842
Montana,30,2018,2038,1062305,191.84697426821862,2975,1062305,280.05139766827796,178,1062305,16.75601639830369
Montana,30,2019,2099,1068778,196.39251556450452,2905,1068778,271.8057445044714,193,1068778,18.05800643351566
Montana,30,2020,2138,1080577,197.85725589199103,3102,1080577,287.0688530294463,207,1080577,19.156432165407928
Montana,30,2021,2157,1104271,195.33248631902856,3192,1104271,289.05947905903537,269,1104271,24.359962364310935
Montana,30,2022,2234,1122867,198.95499645104894,3158,1122867,281.2443503994685,231,1122867,20.572338487104883
Montana,30,2023,2207,1132812,194.8249135778929,3137,1132812,276.9215015377662,218,1132812,19.244146425002562
Montana,30,2024,2266,1137233,199.25556152521077,3179,1137233,279.5381421397374,214,1137233,18.81760378040384
Nebraska,31,1999,3410,1704764,200.02768711680912,6129,1704764,359.5219044982179,295,1704764,17.304448005706362
Nebraska,31,2000,3382,1711263,197.63180761811597,5749,1711263,335.95069840229115,285,1711263,16.65436581051539
Nebraska,31,2001,3389,1719836,197.05367255947658,5765,1719836,335.206380143223,271,1719836,15.757316395284201
Nebraska,31,2002,3433,1728292,198.63541577464918,5798,1728292,335.4757182235409,337,1728292,19.499019841554553
Nebraska,31,2003,3339,1738643,192.04632578395908,5561,1738643,319.8471451586093,307,1738643,17.657448941502082
Nebraska,31,2004,3270,1749370,186.9244356539783,5176,1749370,295.87794463149595,282,1749370,16.120088946306385
Nebraska,31,2005,3355,1761497,190.46299823388858,5102,1761497,289.64000506387464,287,1761497,16.292959908532346
Nebraska,31,2006,3430,1772693,193.49092031163883,4783,1772693,269.81547284273137,270,1772693,15.231063698000725
Nebraska,31,2007,3479,1783440,195.07244426501592,4882,1783440,273.740636074104,284,1783440,15.924281164491095
Nebraska,31,2008,3376,1796378,187.93371996317035,4747,1796378,264.25395991266873,244,1796378,13.582887343309704
Nebraska,31,2009,3336,1812683,184.03659106418496,4507,1812683,248.6369652057199,253,1812683,13.957211492577576
Nebraska,31,2010,3438,1826341,188.2452400729108,4622,1826341,253.0743163516561,211,1826341,11.553154640891268
Nebraska,31,2011,3410,1842641,185.06046484366735,4498,1842641,244.10614981431544,189,1842641,10.25701696640854
Nebraska,31,2012,3479,1855525,187.49410544185608,4534,1855525,244.35132913865348,254,1855525,13.688848169655488
Nebraska,31,2013,3459,1868516,185.12017023134936,4607,1868516,246.55930160619442,237,1868516,12.683862487664006
Nebraska,31,2014,3459,1881503,183.8423855821649,4568,1881503,242.7846248451371,252,1881503,13.39354760529215
Nebraska,31,2015,3514,1896190,185.31898174760968,4837,1896190,255.09047089163008,268,1896190,14.133604754797778
Nebraska,31,2016,3477,1907116,182.31717420440077,4588,1907116,240.572676229448,216,1907116,11.326002193888574
Nebraska,31,2017,3502,1920076,182.38861378403772,4800,1920076,249.99010455836125,260,1920076,13.5411306635779
Nebraska,31,2018,3516,1929268,182.24528681344427,4773,1929268,247.3995318431654,252,1929268,13.061948884240032
Nebraska,31,2019,3482,1934408,180.0033912183986,4748,1934408,245.44977067919487,263,1934408,13.595890835852622
Nebraska,31,2020,3541,1937552,182.7563853770118,4937,1937552,254.8060645598157,238,1937552,12.283541293343353
Nebraska,31,2021,3578,1963692,182.20780040861806,5173,1963692,263.43235089820604,254,1963692,12.93481869865539
Nebraska,31,2022,3490,1967923,177.34433715140275,5284,1967923,268.5064405467084,279,1967923,14.17738397284853
Nebraska,31,2023,3672,1978379,185.60649905806724,5228,1978379,264.2567475696012,276,1978379,13.950815288678257
Nebraska,31,2024,3628,2005465,180.90567524240015,5103,2005465,254.4547025253495,273,2005465,13.612803015759436
Nevada,32,1999,3556,1934718,183.79939608769857,5440,1934718,281.17792877308216,333,1934718,17.211810713499332
Nevada,32,2000,3763,1998257,188.31411575187775,5337,1998257,267.08276262762996,303,1998257,15.163214741647346
Nevada,32,2001,3815,2098399,181.8052715427333,5709,2098399,272.06455969527246,331,2098399,15.773930506066767
Nevada,32,2002,3937,2173791,181.11216763709115,5814,2173791,267.4590151491104,386,2173791,17.75699687780472
Nevada,32,2003,4138,2248850,184.00515819196477,6143,2248850,273.16183827289507,371,2248850,16.49732085288036
Nevada,32,2004,4119,2346222,175.55883458598547,6160,2346222,262.5497501941419,422,2346222,17.98636275680647
Nevada,32,2005,4238,2432143,174.24962265787826,6491,2432143,266.88397845028027,459,2432143,18.8722455875333
Nevada,32,2006,4226,2522658,167.52171717291841,6301,2522658,249.77622808957855,442,2522658,17.521201843452424
Nevada,32,2007,4331,2601072,166.5082704361894,5869,2601072,225.6377370561061,407,2601072,15.64739461268277
Nevada,32,2008,4404,2653630,165.96134351812424,5997,2653630,225.992319954176,341,2653630,12.85032201173487
Nevada,32,2009,4461,2684665,166.16598346534857,5975,2684665,222.56035669254823,254,2684665,9.461143196637197
Nevada,32,2010,4529,2700551,167.70651618873333,6028,2700551,223.21370712865632,286,2700551,10.590431360118732
Nevada,32,2011,4606,2723322,169.1316708049948,6341,2723322,232.84062626454013,279,2723322,10.24484067620355
Nevada,32,2012,4610,2758931,167.09370404696602,6515,2758931,236.1421869557448,291,2758931,10.547563530947313
Nevada,32,2013,4817,2790136,172.64391413178427,6775,2790136,242.81970484592864,278,2790136,9.963672021722239
Nevada,32,2014,5015,2839099,176.64054687772423,7089,2839099,249.6918916881729,316,2839099,11.130291687609343
Nevada,32,2015,5015,2890845,173.47868875709352,7673,2890845,265.42412339644636,365,2890845,12.626066081024753
Nevada,32,2016,5214,2940058,177.34344016342536,8077,2940058,274.72247146144736,359,2940058,12.210643463496298
Nevada,32,2017,5283,2998039,176.21518599324426,8192,2998039,273.24527799671716,353,2998039,11.774363175395651
Nevada,32,2018,5195,3034392,171.20398419189084,8251,3034392,271.9160873084295,367,3034392,12.094679922699507
Nevada,32,2019,5434,3080156,176.4196358885719,8715,3080156,282.9402147163975,306,3080156,9.93456175596301
Nevada,32,2020,5450,3138259,173.66316801768113,9277,3138259,295.60976324771156,361,3138259,11.50319333107943
Nevada,32,2021,5318,3143991,169.1480668996826,9382,3143991,298.41052343979356,410,3143991,13.040749798584027
Nevada,32,2022,5420,3177772,170.55975066807815,9487,3177772,298.542500846505,440,3177772,13.846179021024794
Nevada,32,2023,5572,3194176,174.4424853232884,9034,3194176,282.8272455869683,441,3194176,13.806377607245187
Nevada,32,2024,5712,3267467,174.81431335037203,9253,3267467,283.18572153903926,419,3267467,12.823388881968816
New Hampshire,33,1999,2408,1222014,197.0517522712506,3676,1222014,300.81488428119485,129,1222014,10.556343871674137
New Hampshire,33,2000,2484,1235786,201.0056757399744,3718,1235786,300.8611523354367,134,1235786,10.843301348291694
New Hampshire,33,2001,2398,1255517,190.9970155720711,3764,1255517,299.7968167695061,136,1255517,10.832191041618712
New Hampshire,33,2002,2529,1269089,199.2768040696909,3657,1269089,288.1594592656622,125,1269089,9.849585017284053
New Hampshire,33,2003,2485,1279840,194.1648956119515,3520,1279840,275.03437929741216,130,1279840,10.157519689961244
New Hampshire,33,2004,2554,1290121,197.96592722698102,3512,1290121,272.22252796443126,165,1290121,12.789498039331194
New Hampshire,33,2005,2549,1298492,196.30463645521112,3302,1298492,254.29498217932803,162,1298492,12.476010633873756
New Hampshire,33,2006,2534,1308389,193.67328829575914,3228,1308389,246.715617450162,129,1308389,9.859453113714652
New Hampshire,33,2007,2609,1312540,198.77489447940633,3221,1312540,245.4020448900605,138,1312540,10.513965288676916
New Hampshire,33,2008,2576,1315906,195.75866361275047,3111,1315906,236.41506308201346,149,1315906,11.322997235364836
New Hampshire,33,2009,2562,1316102,194.66576298797509,2969,1316102,225.5904177639727,114,1316102,8.661942615389991
New Hampshire,33,2010,2525,1316470,191.80080062591628,2992,1316470,227.2744536525709,135,1316470,10.254696271088594
New Hampshire,33,2011,2740,1318194,207.8601480510456,3052,1318194,231.52889483642014,117,1318194,8.875780044515452
New Hampshire,33,2012,2660,1320718,201.4055990756543,2976,1320718,225.331978514717,118,1320718,8.934534094333536
New Hampshire,33,2013,2584,1323459,195.24594263970397,3089,1323459,233.40352817881023,138,1323459,10.427221394844873
New Hampshire,33,2014,2698,1326813,203.34440497643604,3160,1326813,238.16468485008815,107,1326813,8.064437113594757
New Hampshire,33,2015,2773,1330608,208.4009715859216,3244,1330608,243.79832377379364,106,1330608,7.966283082620877
New Hampshire,33,2016,2875,1334795,215.38887994036537,3369,1334795,252.39830835446642,132,1334795,9.889159009435906
New Hampshire,33,2017,2760,1342795,205.54142665112695,3490,1342795,259.9056445697221,108,1342795,8.042925390696272
New Hampshire,33,2018,2711,1356458,199.85874977330667,3540,1356458,260.97380088436205,151,1356458,11.131933314558946
New Hampshire,33,2019,2819,1359711,207.32346800165624,3475,1359711,255.56901429789124,107,1359711,7.869319289172478
New Hampshire,33,2020,2826,1366275,206.83976505461928,3650,1366275,267.14973193537173,121,1366275,8.856196592926022
New Hampshire,33,2021,2831,1388992,203.81686863567248,3677,1388992,264.7243468644888,144,1388992,10.367230336819794
New Hampshire,33,2022,2908,1395231,208.4242680961074,3821,1395231,273.86146093370917,154,1395231,11.037598791884642
New Hampshire,33,2023,2990,1402054,213.25854781627527,3889,1402054,277.37876001922893,140,1402054,9.9853500649761
New Hampshire,33,2024,2942,1409032,208.79582578678125,3855,1409032,273.59208307547306,155,1409032,11.00045989019412
New Jersey,34,1999,18178,8359592,217.45080381913377,29336,8359592,350.9262174517608,727,8359592,8.696596676010026
New Jersey,34,2000,18073,8414350,214.78783269058215,29869,8414350,354.9769144378354,772,8414350,9.174802569420098
New Jersey,34,2001,18165,8492671,213.8903061239509,28560,8492671,336.289961073495,755,8492671,8.890018228658569
New Jersey,34,2002,17827,8552643,208.43849088521523,28387,8552643,331.90909523523896,786,8552643,9.190141573780176
New Jersey,34,2003,17957,8601402,208.76829149480514,27694,8601402,321.97076709122535,786,8601402,9.138045169845567
New Jersey,34,2004,17208,8634561,199.29212382656164,26090,8634561,302.15780512755657,771,8634561,8.92923218678981
New Jersey,34,2005,17171,8651974,198.46337957095108,26035,8651974,300.91398795234477,760,8651974,8.784122559776533
New Jersey,34,2006,17180,8661679,198.34491673034753,24608,8661679,284.10196221771787,774,8661679,8.935911848037776
New Jersey,34,2007,17096,8677885,197.0065286645306,23866,8677885,275.02092963896155,719,8677885,8.285428995659656
New Jersey,34,2008,16876,8711090,193.73006133560781,23875,8711090,274.0759193166412,585,8711090,6.715577499486287
New Jersey,34,2009,16541,8755602,188.91904862738164,22868,8755602,261.18135566235196,566,8755602,6.464432714049816
New Jersey,34,2010,16815,8791894,191.2557180511958,23792,8791894,270.6129077534374,579,8791894,6.585611700959998
New Jersey,34,2011,16708,8821155,189.40830310769962,23388,8821155,265.13534792212585,669,8821155,7.5840408653968785
New Jersey,34,2012,16485,8864590,185.96460750017766,23561,8864590,265.78781421362976,644,8864590,7.264859401280826
New Jersey,34,2013,16315,8899339,183.32822246685961,23628,8899339,265.5028648756947,564,8899339,6.3375493393385725
New Jersey,34,2014,16591,8938175,185.61954761458574,23236,8938175,259.9635831699424,574,8938175,6.421892612306203
New Jersey,34,2015,16270,8958013,181.62509922680397,23580,8958013,263.2280171953312,591,8958013,6.597445214692143
New Jersey,34,2016,16377,8944469,183.0963917477941,23571,8944469,263.525984605682,628,8944469,7.021098737107815
New Jersey,34,2017,16264,9005644,180.59785618885223,23929,9005644,265.71114736491916,647,9005644,7.18438348218073
New Jersey,34,2018,16011,8908520,179.72682331071826,24065,8908520,270.13465760867126,599,8908520,6.7239002662619605
New Jersey,34,2019,15698,8882190,176.73569243621222,23942,8882190,269.5506401011462,599,8882190,6.743832320632637
New Jersey,34,2020,15576,8882371,175.3585838736076,25317,8882371,285.02524832615075,624,8882371,7.025151279990444
New Jersey,34,2021,15481,9267130,167.0527984392147,23982,9267130,258.7856218699856,711,9267130,7.672278256590768
New Jersey,34,2022,15330,9261699,165.52038670226705,24102,9261699,260.2330306782805,717,9261699,7.741560160830102
New Jersey,34,2023,15286,9290841,164.52762457133858,22900,9290841,246.47930149703348,660,9290841,7.103770261486554
New Jersey,34,2024,15359,9500851,161.6592029492937,22922,9500851,241.26259847670485,721,9500851,7.58879388804224
New Mexico,35,1999,2857,1808082,158.01274499718485,4581,1808082,253.3624028113769,415,1808082,22.95249883578289
New Mexico,35,2000,2906,1819046,159.75406889105608,4364,1819046,239.90597269117987,418,1819046,22.979078044205586
New Mexico,35,2001,2900,1831690,158.32373381958737,4589,1831690,250.53366017175395,430,1831690,23.47558811807675
New Mexico,35,2002,3067,1855309,165.3093905112302,4422,1855309,238.34304689946526,423,1855309,22.799436643707327
New Mexico,35,2003,3103,1877574,165.2664555431637,4488,1877574,239.03185706661895,435,1877574,23.168194702312665
New Mexico,35,2004,3036,1903808,159.46986250714357,4313,1903808,226.5459542138703,480,1903808,25.21262648334286
New Mexico,35,2005,3141,1932274,162.55458594381543,4511,1932274,233.45550372255693,461,1932274,23.857900070072876
New Mexico,35,2006,3147,1962137,160.38635426578267,4437,1962137,226.13099900771456,469,1962137,23.902510375167484
New Mexico,35,2007,3238,1990070,162.70784444768273,4411,1990070,221.65049470621636,379,1990070,19.044556221640445
New Mexico,35,2008,3355,2010662,166.86046685121616,4365,2010662,217.09267892863147,373,2010662,18.55110406423357
New Mexico,35,2009,3202,2036802,157.20722976509253,4223,2036802,207.33483176077007,354,2036802,17.3801871757785
New Mexico,35,2010,3358,2059179,163.0747011308876,4323,2059179,209.9380384123964,331,2059179,16.074367502776592
New Mexico,35,2011,3328,2082224,159.82910580225757,4373,2082224,210.01582922874772,317,2082224,15.224106532246292
New Mexico,35,2012,3462,2085538,166.00033180886658,4363,2085538,209.2026134263677,397,2085538,19.035855496279616
New Mexico,35,2013,3482,2085287,166.97941338530381,4457,2085287,213.73556733437653,326,2085287,15.633339679382264
New Mexico,35,2014,3478,2085572,166.76480121520618,4589,2085572,220.03555859016134,395,2085572,18.939648211617722
New Mexico,35,2015,3591,2085109,172.22121241623339,4656,2085109,223.29767892230097,342,2085109,16.402020230117465
New Mexico,35,2016,3560,2081015,171.0703671045139,5006,2081015,240.55569037224623,417,2081015,20.038298618702893
New Mexico,35,2017,3620,2088070,173.36583543655144,5116,2088070,245.010943119723,399,2088070,19.108554789829842
New Mexico,35,2018,3672,2095428,175.23866245941164,5121,2095428,244.3892130867775,395,2095428,18.850564180682895
New Mexico,35,2019,3614,2096829,172.3554948925258,5470,2096829,260.87010433373445,401,2096829,19.124115509657678
New Mexico,35,2020,3649,2106319,173.2406155003112,5497,2106319,260.97661370381223,421,2106319,19.98747578120883
New Mexico,35,2021,3822,2115877,180.63431853552925,5570,2115877,263.2478163900832,472,2115877,22.307534889788016
New Mexico,35,2022,3646,2113344,172.52278852851217,5808,2113344,274.8251112928137,486,2113344,22.996729354047424
New Mexico,35,2023,3801,2114371,179.76977550297465,6051,2114371,286.18440188595093,476,2114371,22.51260540368743
New Mexico,35,2024,3769,2130256,176.927092330687,5940,2130256,278.83972630519526,459,2130256,21.546706123583267
New York,36,1999,37609,18882725,199.17146492362727,70775,18882725,374.81348693051456,1759,18882725,9.315392773024021
New York,36,2000,37198,18976457,196.02183906089527,69229,18976457,364.81520233202644,1541,18976457,8.120588579838692
New York,36,2001,36975,19082838,193.76048782681065,68217,19082838,357.4782744579187,1678,19082838,8.793241340727203
New York,36,2002,36661,19137800,191.56329358651465,68108,19137800,355.88207630971164,1695,19137800,8.856817398029031
New York,36,2003,36238,19175939,188.97640423240813,66483,19175939,346.7001016221422,1573,19175939,8.202988130072796
New York,36,2004,36100,19171567,188.29968358872281,63171,19171567,329.5035820493964,1586,19171567,8.27266753938267
New York,36,2005,35556,19132610,185.8397782633943,62512,19132610,326.7301220272613,1530,19132610,7.996817998171707
New York,36,2006,35284,19104631,184.68820465571935,60421,19104631,316.2636326239434,1599,19104631,8.369698425476003
New York,36,2007,35485,19132335,185.47134994238812,59268,19132335,309.7792297699157,1478,19132335,7.725141756089887
New York,36,2008,35351,19212436,184.00061293632936,59088,19212436,307.5507967859984,1284,19212436,6.683171254285505
New York,36,2009,35216,19307066,182.39954221941335,56940,19307066,294.91793315462843,1265,19307066,6.552005364253689
New York,36,2010,35431,19378102,182.84040408085374,55086,19378102,284.2693262735432,1323,19378102,6.827294024977265
New York,36,2011,35469,19465197,182.2175239223112,54612,19465197,280.5622773815236,1352,19465197,6.945729858269608
New York,36,2012,35882,19570261,183.34962420787335,53709,19570261,274.4419198088365,1366,19570261,6.979978447911349
New York,36,2013,35738,19651127,181.86234306052776,54223,19651127,275.92819485620345,1316,19651127,6.696816930652374
New York,36,2014,35392,19746227,179.23424054630792,53207,19746227,269.4540075934507,1147,19746227,5.808704619874977
New York,36,2015,35089,19795791,177.25485180157742,54735,19795791,276.4981707475089,1189,19795791,6.0063273046275345
New York,36,2016,35368,19745289,179.1212070889416,54574,19745289,276.38997838927554,1145,19745289,5.798851564036363
