State,Year,share_age_under18,share_age_18_34,share_age_35_64,share_age_65plus,share_white_nonhispanic,share_black_nonhispanic,share_asian_nonhispanic,share_hispanic,poverty_rate,mental_health_provider_count,mental_health_access_population,mental_health_provider_rate_per_100k,phase3b2_demographic_poverty_complete,phase3b2_full_complete
Illinois,2022,0.21856481723199847,0.22595337075371297,0.38528568896675053,0.17019612304753806,0.5905163763612239,0.1402994861042634,0.061386546362842576,0.1878920640690436,11.9,46125.0,12757634.0,361.548231,True,True
Illinois,2023,0.21548894070276522,0.22724142892500462,0.3825552854122036,0.17471434496002652,0.5853977520947798,0.13965107027153928,0.06360050051181518,0.19096428889805217,11.6,47904.0,12692653.0,377.415187,True,True
Illinois,2024,0.21222875435537467,0.2291665453726067,0.37990526947029296,0.17869943080172568,0.5798872051787239,0.1389239221101736,0.06647966138579867,0.19386777095925953,11.5,,,,True,False
Indiana,2005,0.25403410560543915,0.23099507917031395,0.39133512863344405,0.12363568659080282,0.8373095280870816,0.0870905307793947,0.013108780661215784,0.048315902740349144,12.2,,,,True,False
Indiana,2006,0.25312969934162044,0.22914578355508552,0.3933793160514153,0.12434520105187875,0.8323043569780767,0.08788537660818843,0.013759759115785145,0.051219635828116075,12.5,,,,True,False
Indiana,2007,0.25242711963557585,0.22774788822933856,0.39443968186715184,0.12538531026793376,0.8277592369050155,0.08851214629634245,0.014361247470256359,0.05386749229849713,12.3,,,,True,False
Indiana,2008,0.2517205966997291,0.22707751798264414,0.3939401438736049,0.1272617414440218,0.8235313253038302,0.08917063021046862,0.014867841923942917,0.0562997544206004,12.9,,,,True,False
Indiana,2009,0.25045551973309904,0.22694699523557027,0.39398528484013423,0.12861220019119646,0.8194549740104423,0.0897469936874209,0.015495427153766067,0.058497908063149015,14.4,,,,True,False
Indiana,2010,0.2474661162770059,0.2280888236715214,0.39436512084249553,0.13007993920897715,0.8158496999891532,0.09034206043603878,0.016118187510476962,0.06031154782917377,15.3,,,,True,False
Indiana,2011,0.24528844194331706,0.22894998686417062,0.39425856836646755,0.1315030028260448,0.8128201091133193,0.09085605095228624,0.017087627030836054,0.061379004279579555,15.8,,,,True,False
Indiana,2012,0.2431690457642386,0.2296006716732161,0.3912770280326286,0.1359532545299167,0.8096961578095548,0.09131953531691482,0.01814995266686174,0.062479895461754684,15.5,,,,True,False
Indiana,2013,0.24145110313085683,0.23028361872409406,0.38902369459588204,0.1392415835491671,0.8063585667390248,0.09189943296350442,0.019102067634862416,0.06378433644459729,15.8,,,,True,False
Indiana,2014,0.23993515573482585,0.23023551165334374,0.3869904107652764,0.14283892184655406,0.8032587139979046,0.0923819969655626,0.020057649457568532,0.06495770775613606,15.2,,,,True,False
Indiana,2015,0.23881465196986512,0.2292806058692983,0.38563517886720916,0.14626956329362745,0.8001671200779853,0.09293580222328417,0.020942669823446506,0.06613258051619585,14.4,,,,True,False
Indiana,2016,0.23753720058652725,0.22920279203364813,0.38337977879819796,0.14988022858162664,0.796209067296283,0.09360997023953078,0.0221257572761212,0.06768095040564918,14.0,,,,True,False
Indiana,2017,0.23623934715093456,0.22904282587257163,0.3811928908012192,0.1535249361752746,0.7925830847881326,0.09431730898917075,0.022922380903317743,0.06928831413510025,13.3,,,,True,False
Indiana,2018,0.23457885202547324,0.229654646996332,0.37854083124822546,0.15722566972996926,0.7881762922154995,0.09517411478191985,0.024212989715326583,0.07104058145347537,13.0,,,,True,False
Indiana,2019,0.23290597052769674,0.23030029177601025,0.3755180869784539,0.1612756507178391,0.7841369985141601,0.09586363723461759,0.02543039672357658,0.07268821765899178,11.9,,,,True,False
Indiana,2020,0.23618521589804103,0.22670299390456988,0.37661263969338327,0.16049915050400582,0.7734809396131094,0.09653048959450243,0.02561241099141933,0.08185012083798873,11.6,,,,True,False
Indiana,2021,0.23424380643691295,0.22765920955200827,0.37436954465487865,0.16372743935620013,0.7694111730104298,0.09749252740684403,0.026385043105781814,0.0835388452336571,12.1,20371.0,6751340.0,301.732693,True,True
Indiana,2022,0.2330417872919237,0.22800960472902143,0.3715905147822098,0.16735809319684508,0.763789704063601,0.09870648815954895,0.02779074430805846,0.08595516575608751,12.5,20810.0,6784343.0,306.735671,True,True
Indiana,2023,0.23132640933726406,0.22839245357392177,0.36883207601715723,0.17144906107165692,0.7583105612378601,0.09998821243374581,0.02892721083363093,0.08846851898604838,12.2,22148.0,6811752.0,325.143957,True,True
Indiana,2024,0.2290616707164288,0.22910672958540787,0.3665193828956822,0.17531221680248113,0.7523941495680053,0.10135458224868307,0.03030844384430139,0.09113069599344335,12.1,,,,True,False
Iowa,2005,0.24349144901556913,0.22285817219629653,0.3865544886174655,0.14709589017066887,0.9079817059060454,0.02427327258240472,0.01499702812052405,0.03927063803317576,10.8,,,,True,False
Iowa,2006,0.24272625227818004,0.2219765416187785,0.3882682613144579,0.14702894478858355,0.9037360811414302,0.025206829913325225,0.015436974711028202,0.04147796384684193,11.0,,,,True,False
Iowa,2007,0.24222629143921803,0.22185027267162175,0.38849037680564097,0.14743305908351928,0.8993972416754801,0.026247561026029504,0.015849829888650753,0.043692143136263795,11.0,,,,True,False
Iowa,2008,0.24207159133022665,0.22253450254480509,0.3872900295485117,0.14810387657645652,0.8952390233941739,0.027310661132204563,0.016281846526740508,0.045684836647844985,11.4,,,,True,False
Iowa,2009,0.24158615436863434,0.2235907242974476,0.3864072644063214,0.14841585692759662,0.8906435158777,0.028205297292663384,0.016865213477663073,0.04815273981410347,11.8,,,,True,False
Iowa,2010,0.23870366090905665,0.2264063368128113,0.3861866527684221,0.14870334950970993,0.8864746152169388,0.028983740037269584,0.01761110810638057,0.05023166472451811,12.5,,,,True,False
Iowa,2011,0.23685760464606617,0.22879195234964467,0.3854244935975705,0.14892594940671863,0.8825634242300909,0.02964026121077403,0.01899172171608069,0.05160556442607725,12.7,,,,True,False
Iowa,2012,0.23560248229140593,0.22950207887029084,0.38228295391376993,0.15261248492453328,0.8790520091411779,0.03025300777910337,0.020146349867856017,0.05286799579999935,12.7,,,,True,False
Iowa,2013,0.23484342209190634,0.2302905563762267,0.38000845134993666,0.15485757018193033,0.8741563603197805,0.03156194461229675,0.02157066431037599,0.0544365222468693,12.6,,,,True,False
Iowa,2014,0.23435959284094746,0.2305687683921077,0.3775988550661714,0.15747278370077347,0.8695894640358918,0.032922636563912075,0.02294434528116809,0.05565311077878013,12.3,,,,True,False
Iowa,2015,0.23385080231723573,0.22959794422229057,0.37624384804675487,0.16030740541371885,0.8654830564954373,0.03419108223110838,0.023754549882087563,0.057140110735158414,12.1,,,,True,False
Iowa,2016,0.2333939351165991,0.22868673178617288,0.37427759278603523,0.16364174031119277,0.8612773765868049,0.035501701970159394,0.024571665254612116,0.05867238343843639,11.7,,,,True,False
Iowa,2017,0.2328821759959256,0.22759720520125415,0.37245754484251403,0.16706307396030623,0.8568639684232305,0.03694291034680333,0.025485508745682863,0.06013846668046028,10.8,,,,True,False
Iowa,2018,0.23163337057718655,0.2265028657017142,0.37088081183554183,0.1709829518855574,0.853234657236921,0.03794204314400794,0.02591899049043104,0.06168229998049938,11.2,,,,True,False
Iowa,2019,0.23037238476483882,0.22562256938831785,0.3687461767884706,0.1752588690583727,0.8502809763333302,0.03879089845867128,0.026181352553192164,0.06293045796131307,11.0,,,,True,False
