State,State Code,Year,falls_deaths,falls_population,falls_rate_per_100k,non_transport_injury_excluding_falls_poisoning_deaths,non_transport_injury_excluding_falls_poisoning_population,non_transport_injury_excluding_falls_poisoning_rate_per_100k,accidental_poisoning_deaths,accidental_poisoning_population,accidental_poisoning_rate_per_100k
Missouri,29,2001,443,5641142,7.853019831800014,601,5641142,10.653871148785122,246.0,5641142.0,4.360819139103394
Missouri,29,2002,430,5674825,7.577326173053794,597,5674825,10.520148198402595,341.0,5674825.0,6.008995872119405
Missouri,29,2003,503,5709403,8.810027948631406,594,5709403,10.403889863791363,414.0,5709403.0,7.2511959656727685
Missouri,29,2004,532,5747741,9.255810239187882,582,5747741,10.125717216555165,450.0,5747741.0,7.82916279630554
Missouri,29,2005,503,5790300,8.68694195464829,583,5790300,10.06856294147108,493.0,5790300.0,8.514239331295443
Missouri,29,2006,605,5842704,10.354794629336007,610,5842704,10.440371444454485,618.0,5842704.0,10.577294348644052
Missouri,29,2007,679,5887612,11.532689314445314,590,5887612,10.021040788693277,609.0,5887612.0,10.343752271718992
Missouri,29,2008,677,5923916,11.42825117709299,580,5923916,9.790820801645399,688.0,5923916.0,11.613939157813851
Missouri,29,2009,635,5961088,10.652417813660863,547,5961088,9.176177234759828,762.0,5961088.0,12.782901376393035
Missouri,29,2010,596,5988927,9.951699194196221,581,5988927,9.70123696615437,886.0,5988927.0,14.79396893633868
Missouri,29,2011,637,6010688,10.59778847280045,778,6010688,12.943609783106359,850.0,6010688.0,14.141475984113633
Missouri,29,2012,616,6021988,10.229180131212484,617,6021988,10.245785943113802,834.0,6021988.0,13.849247125700018
Missouri,29,2013,654,6044171,10.820342442329974,604,6044171,9.993099136341444,904.0,6044171.0,14.956558972272624
Missouri,29,2014,701,6063589,11.560809942758324,619,6063589,10.208475541465624,959.0,6063589.0,15.815715741947548
Missouri,29,2015,751,6083672,12.344518244902092,640,6083672,10.519962285935204,933.0,6083672.0,15.336132519964917
Missouri,29,2016,758,6093000,12.44050549811259,600,6093000,9.847365829640571,1227.0,6093000.0,20.13786312161497
Missouri,29,2017,775,6113532,12.67679632657521,683,6113532,11.171937923936605,1273.0,6113532.0,20.822660288684183
Missouri,29,2018,797,6126452,13.009160930339453,661,6126452,10.789279014999218,1524.0,6126452.0,24.875735580724374
Missouri,29,2019,784,6137428,12.774080608359071,675,6137428,10.998092360513231,1485.0,6137428.0,24.19580319312911
Missouri,29,2020,870,6151548,14.14278162179666,657,6151548,10.680238535080926,1812.0,6151548.0,29.456000343328217
Missouri,29,2021,861,6168187,13.958720771597877,748,6168187,12.12673999669595,2096.0,6168187.0,33.98081154154373
Missouri,29,2022,898,6177957,14.535549535226613,787,6177957,12.73883906929103,2094.0,6177957.0,33.89470014116317
Missouri,29,2023,849,6196156,13.702043654162356,769,6196156,12.410920577209483,1917.0,6196156.0,30.938536731483193
Missouri,29,2024,1034,6245466,16.5560103921789,773,6245466,12.376978755468366,1389.0,6245466.0,22.240133882723885
Montana,30,1999,74,897507,8.245061041306641,126,897507,14.038887718981579,21.0,897507.0,2.339814619830263
Montana,30,2000,108,902195,11.970804537821646,107,902195,11.859963755064038,24.0,902195.0,2.660178786182588
Montana,30,2001,110,906961,12.128415665061672,97,906961,10.695057450099839,34.0,906961.0,3.7487830237463355
Montana,30,2002,112,911667,12.285187464282464,89,911667,9.762336467153029,43.0,911667.0,4.716634472894159
Montana,30,2003,71,919630,7.720496286550025,124,919630,13.483683655383144,50.0,919630.0,5.4369692158803
Montana,30,2004,100,930009,10.752584114777385,93,930009,9.999903226742967,66.0,930009.0,7.096705515753074
Montana,30,2005,114,940102,12.126343737168945,97,940102,10.3180293202227,59.0,940102.0,6.275914741166384
Montana,30,2006,99,952692,10.391606101447268,117,952692,12.280989028983134,64.0,952692.0,6.71780596457197
Montana,30,2007,108,964706,11.195120585960904,124,964706,12.853656969066224,87.0,964706.0,9.018291583135172
Montana,30,2008,130,976415,13.314010948213618,110,976415,11.26570157156537,114.0,976415.0,11.67536344689502
Montana,30,2009,121,983982,12.296972912106117,137,983982,13.92301891701271,113.0,983982.0,11.483949909652818
Montana,30,2010,129,989415,13.038007307348282,134,989415,13.543356427788138,74.0,989415.0,7.4791669825098674
Montana,30,2011,141,998199,14.125439917291041,133,998199,13.323996517728428,101.0,998199.0,10.11822291947798
Montana,30,2012,113,1005141,11.242203830109407,147,1005141,14.62481383208923,91.0,1005141.0,9.053456181769523
Montana,30,2013,158,1015165,15.56397235917314,122,1015165,12.017750808981791,91.0,1015165.0,8.964060029650351
Montana,30,2014,150,1023579,14.654462430354668,124,1023579,12.114355609093192,90.0,1023579.0,8.7926774582128
Montana,30,2015,171,1032949,16.554544319225826,130,1032949,12.58532609063952,99.0,1032949.0,9.584209869025479
Montana,30,2016,166,1042520,15.92295591451483,143,1042520,13.71676322756398,102.0,1042520.0,9.78398495952116
Montana,30,2017,176,1050493,16.75403834199752,101,1050493,9.614533366714486,111.0,1050493.0,10.56646736341889
Montana,30,2018,174,1062305,16.379476703959785,120,1062305,11.296190830317094,107.0,1062305.0,10.072436823699409
Montana,30,2019,194,1068778,18.151571233689314,131,1068778,12.256988822748971,122.0,1068778.0,11.414905621186065
Montana,30,2020,209,1080577,19.341518466522977,137,1080577,12.67841162638109,153.0,1080577.0,14.159102035301512
Montana,30,2021,234,1104271,21.19045053252327,156,1104271,14.126967021682178,193.0,1104271.0,17.477593815286284
Montana,30,2022,230,1122867,20.483280744736465,110,1122867,9.796351660526135,217.0,1122867.0,19.325530093947012
Montana,30,2023,218,1132812,19.244146425002562,129,1132812,11.387591233143716,184.0,1132812.0,16.24276578991042
Montana,30,2024,215,1137233,18.905536508349652,138,1137233,12.134716456522101,164.0,1137233.0,14.420967383113224
Nebraska,31,1999,141,1704764,8.27093955526982,183,1704764,10.73462367811615,33.0,1704764.0,1.9357518108078302
Nebraska,31,2000,127,1711263,7.421419150650718,173,1711263,10.109492228839168,40.0,1711263.0,2.3374548505986517
Nebraska,31,2001,133,1719836,7.73329550026863,174,1719836,10.117243737193546,39.0,1719836.0,2.26765807902614
Nebraska,31,2002,186,1728292,10.762070298306073,185,1728292,10.704209705304429,36.0,1728292.0,2.08298134805924
Nebraska,31,2003,136,1738643,7.8221923649650895,204,1738643,11.733288547447636,35.0,1738643.0,2.013064211571898
Nebraska,31,2004,172,1749370,9.832110988527297,223,1749370,12.747446223497603,46.0,1749370.0,2.6295180550712542
Nebraska,31,2005,151,1761497,8.572254167903777,203,1761497,11.52428871579117,51.0,1761497.0,2.895264652735713
Nebraska,31,2006,168,1772693,9.47710630097823,158,1772693,8.912992830681906,67.0,1772693.0,3.7795602509853654
Nebraska,31,2007,163,1783440,9.139640245817073,143,1783440,8.018211994796573,68.0,1783440.0,3.8128560534696994
Nebraska,31,2008,206,1796378,11.467519642302456,155,1796378,8.62847351726641,98.0,1796378.0,5.455421965755537
Nebraska,31,2009,186,1812683,10.261032955017507,130,1812683,7.171689699743419,99.0,1812683.0,5.461517540573834
Nebraska,31,2010,202,1826341,11.060366054312967,167,1826341,9.143965995397354,102.0,1826341.0,5.5849373145540735
Nebraska,31,2011,180,1842641,9.768587587055753,184,1842641,9.985667311212547,113.0,1842641.0,6.132502207429445
Nebraska,31,2012,211,1855525,11.37144473935948,184,1855525,9.916330957545707,132.0,1855525.0,7.113889599978442
Nebraska,31,2013,189,1868516,10.114978945858638,163,1868516,8.723500360714064,108.0,1868516.0,5.779987969062079
Nebraska,31,2014,219,1881503,11.639630656980085,186,1881503,9.885713708668018,113.0,1881503.0,6.005836823007989
Nebraska,31,2015,217,1896190,11.444000864892232,179,1896190,9.439982280256725,124.0,1896190.0,6.539429065652704
Nebraska,31,2016,224,1907116,11.745483756625188,195,1907116,10.224863091704961,122.0,1907116.0,6.39709383173336
Nebraska,31,2017,219,1920076,11.405798520475232,178,1920076,9.270466377372562,148.0,1920076.0,7.708028223882804
Nebraska,31,2018,234,1929268,12.128952535365745,166,1929268,8.604299661840656,141.0,1929268.0,7.3084713995152555
Nebraska,31,2019,243,1934408,12.561982787498811,186,1934408,9.615344849690448,142.0,1934408.0,7.340747143312062
Nebraska,31,2020,262,1937552,13.522217726285541,197,1937552,10.167469053733782,197.0,1937552.0,10.167469053733782
Nebraska,31,2021,232,1963692,11.814480071212797,201,1963692,10.235821096180054,198.0,1963692.0,10.083047646983335
Nebraska,31,2022,247,1967923,12.551304090658018,224,1967923,11.382559175333588,227.0,1967923.0,11.535004164288948
Nebraska,31,2023,229,1978379,11.575132975026523,203,1978379,10.260925737687268,170.0,1978379.0,8.59289347491052
Nebraska,31,2024,252,2005465,12.565664322239481,212,2005465,10.571114429820517,155.0,2005465.0,7.7288808331234895
Nevada,32,1999,77,1934718,3.979908183001347,132,1934718,6.822699742288023,145.0,1934718.0,7.494632292664875
Nevada,32,2000,73,1998257,3.6531837496378095,135,1998257,6.7558877561795105,189.0,1998257.0,9.458242858651314
Nevada,32,2001,73,2098399,3.478842679585722,135,2098399,6.433476188274966,170.0,2098399.0,8.101414459309217
Nevada,32,2002,91,2173791,4.1862350152337555,143,2173791,6.578369309653043,208.0,2173791.0,9.568537177677156
Nevada,32,2003,96,2248850,4.268848522578207,143,2248850,6.358805611757121,272.0,2248850.0,12.095070813971585
Nevada,32,2004,117,2346222,4.9867403851809415,142,2346222,6.052283202527297,313.0,2346222.0,13.340596073176366
Nevada,32,2005,145,2432143,5.96182050150834,140,2432143,5.75624048421495,348.0,2432143.0,14.308369203620016
Nevada,32,2006,128,2522658,5.074013203533734,136,2522658,5.3911390287545915,361.0,2522658.0,14.31030286309123
Nevada,32,2007,164,2601072,6.305092669483967,188,2601072,7.227789157701133,417.0,2601072.0,16.031851482773256
Nevada,32,2008,151,2653630,5.690318544785821,185,2653630,6.971582323081967,432.0,2653630.0,16.27958683011573
Nevada,32,2009,142,2684665,5.289300527253866,128,2684665,4.76782019358095,472.0,2684665.0,17.581336963829752
Nevada,32,2010,154,2700551,5.702539963140856,138,2700551,5.110068278658689,494.0,2700551.0,18.2925632583869
Nevada,32,2011,164,2723322,6.022056884936853,147,2723322,5.397819281010472,546.0,2723322.0,20.04904304375318
Nevada,32,2012,185,2758931,6.705495715550697,158,2758931,5.726855800308163,517.0,2758931.0,18.73914208075519
Nevada,32,2013,174,2790136,6.23625515028658,192,2790136,6.881384993419676,509.0,2790136.0,18.242838341930288
Nevada,32,2014,201,2839099,7.079710851928729,152,2839099,5.353811191508292,475.0,2839099.0,16.73065997346341
Nevada,32,2015,244,2890845,8.440438695260383,171,2890845,5.915225479055432,540.0,2890845.0,18.67965940754347
Nevada,32,2016,255,2940058,8.673298281870629,181,2940058,6.156341133406212,568.0,2940058.0,19.319346761186342
Nevada,32,2017,290,2998039,9.672989577520505,241,2998039,8.038587890284282,585.0,2998039.0,19.512754837412054
Nevada,32,2018,317,3034392,10.446903366473416,241,3034392,7.942283001009757,603.0,3034392.0,19.872185268086653
Nevada,32,2019,331,3080156,10.74620895824757,207,3080156,6.720438834916154,562.0,3080156.0,18.2458291073569
Nevada,32,2020,338,3138259,10.770302897243344,254,3138259,8.093659573668075,785.0,3138259.0,25.013869154840314
Nevada,32,2021,383,3143991,12.181968714287033,333,3143991,10.591633372996297,881.0,3143991.0,28.021708713542754
Nevada,32,2022,415,3177772,13.059464303921112,281,3177772,8.84267342024538,940.0,3177772.0,29.580473363098424
Nevada,32,2023,438,3194176,13.712456671141478,366,3194176,11.458354204652467,1221.0,3194176.0,38.22582099420946
Nevada,32,2024,392,3267467,11.997060720123569,378,3267467,11.568594265833442,1182.0,3267467.0,36.17481064078076
New Hampshire,33,1999,63,1222014,5.155423751282719,84,1222014,6.873898335043625,35.0,1222014.0,2.864124306268177
New Hampshire,33,2000,47,1235786,3.803247487833654,95,1235786,7.687415134982918,33.0,1235786.0,2.670365257415119
New Hampshire,33,2001,73,1255517,5.814337838515926,112,1255517,8.920627916627174,41.0,1255517.0,3.2655870051938765
New Hampshire,33,2002,63,1269089,4.964190848711162,85,1269089,6.697717811753155,76.0,1269089.0,5.988547690508703
New Hampshire,33,2003,67,1279840,5.235029378672334,96,1279840,7.500937617202149,97.0,1279840.0,7.579072384048006
New Hampshire,33,2004,87,1290121,6.743553511647358,86,1290121,6.666041402318077,99.0,1290121.0,7.673698823598716
New Hampshire,33,2005,107,1298492,8.240328011262294,81,1298492,6.238005316936878,117.0,1298492.0,9.01045212446438
New Hampshire,33,2006,116,1308389,8.865864815433332,88,1308389,6.72582848067356,121.0,1308389.0,9.248014160926147
New Hampshire,33,2007,145,1312540,11.04728236853734,75,1312540,5.714111569933107,157.0,1312540.0,11.961540219726636
New Hampshire,33,2008,142,1315906,10.791044345112796,81,1315906,6.155454872916455,104.0,1315906.0,7.9033000837445835
New Hampshire,33,2009,137,1316102,10.409527529021307,77,1316102,5.850610363026574,140.0,1316102.0,10.637473387321043
New Hampshire,33,2010,155,1316470,11.773910533472089,90,1316470,6.836464180725728,123.0,1316470.0,9.343167713658495
New Hampshire,33,2011,191,1318194,14.48952126925172,83,1318194,6.296493535852841,154.0,1318194.0,11.682650656883585
New Hampshire,33,2012,196,1320718,14.840412563469265,93,1320718,7.0416243285849065,151.0,1320718.0,11.43317498512173
New Hampshire,33,2013,215,1323459,16.245308694867013,81,1323459,6.120325601321991,175.0,1323459.0,13.222925681868498
New Hampshire,33,2014,220,1326813,16.58108565412006,84,1326813,6.330959977027659,301.0,1326813.0,22.685939917682447
New Hampshire,33,2015,239,1330608,17.961713742890467,79,1330608,5.937135504972163,385.0,1330608.0,28.934141384990923
New Hampshire,33,2016,232,1334795,17.38094613779644,92,1334795,6.892444158091693,448.0,1334795.0,33.56320633505519
New Hampshire,33,2017,268,1342795,19.958370413950007,84,1342795,6.255608637208211,437.0,1342795.0,32.54405921976176
New Hampshire,33,2018,287,1356458,21.158045438929918,88,1356458,6.4874843157694535,421.0,1356458.0,31.036714737942493
New Hampshire,33,2019,252,1359711,18.533350101602473,107,1359711,7.869319289172478,389.0,1359711.0,28.609020593346674
New Hampshire,33,2020,274,1366275,20.05452782199777,98,1366275,7.172787323196281,372.0,1366275.0,27.22731514519405
New Hampshire,33,2021,264,1388992,19.006588950836292,104,1388992,7.48744413214763,426.0,1388992.0,30.669723079758562
New Hampshire,33,2022,296,1395231,21.215124950635417,107,1395231,7.6689809787769905,471.0,1395231.0,33.757850850504326
New Hampshire,33,2023,322,1402054,22.96630514944503,110,1402054,7.845632193909792,432.0,1402054.0,30.811937343354824
New Hampshire,33,2024,316,1409032,22.426744034202205,109,1409032,7.73580727762038,264.0,1409032.0,18.7362671678145
New Jersey,34,1999,283,8359592,3.3853326813078914,682,8359592,8.158292892763187,453.0,8359592.0,5.4189247513515015
New Jersey,34,2000,248,8414350,2.9473459031297726,654,8414350,7.772436373576093,526.0,8414350.0,6.251225584863953
New Jersey,34,2001,266,8492671,3.132112382547257,734,8492671,8.64274619845747,577.0,8492671.0,6.794093401239728
New Jersey,34,2002,286,8552643,3.3439955344798094,764,8552643,8.932911148050959,703.0,8552643.0,8.219681331256314
New Jersey,34,2003,270,8601402,3.1390231499469508,645,8601402,7.49877752487327,623.0,8601402.0,7.2430052682109265
New Jersey,34,2004,357,8634561,4.13454719933069,613,8634561,7.099376563556618,520.0,8634561.0,6.022309646083918
New Jersey,34,2005,380,8651974,4.392061279888266,637,8651974,7.362481671812698,728.0,8651974.0,8.41426476778594
New Jersey,34,2006,377,8661679,4.3525048665507,599,8661679,6.91551834234448,758.0,8661679.0,8.751190156088674
New Jersey,34,2007,375,8677885,4.32132944836213,619,8677885,7.133074476096422,662.0,8677885.0,7.628586919508613
New Jersey,34,2008,408,8711090,4.6836848201545385,670,8711090,7.691345170351816,706.0,8711090.0,8.104611478012512
New Jersey,34,2009,382,8755602,4.3629210190230205,619,8755602,7.06975945229123,253.0,8755602.0,2.8895785806618437
New Jersey,34,2010,409,8791894,4.652012410522693,622,8791894,7.074698580305904,821.0,8791894.0,9.338147161464867
New Jersey,34,2011,386,8821155,4.3758442063425935,615,8821155,6.971876131867085,971.0,8821155.0,11.007628819582017
New Jersey,34,2012,503,8864590,5.674261302553192,666,8864590,7.5130378280326555,1146.0,8864590.0,12.92783986625439
New Jersey,34,2013,479,8899339,5.382422222594284,694,8899339,7.798331988476897,1252.0,8899339.0,14.068460590162932
New Jersey,34,2014,512,8938175,5.728238706447345,661,8938175,7.395245673753312,1192.0,8938175.0,13.336055738447726
New Jersey,34,2015,511,8958013,5.7043900248860995,673,8958013,7.5128267842433365,1405.0,8958013.0,15.684281770968628
New Jersey,34,2016,532,8944469,5.9478097581868745,620,8944469,6.931657988864403,2014.0,8944469.0,22.516708370278884
New Jersey,34,2017,527,9005644,5.851885772966376,659,9005644,7.317633253102166,2605.0,9005644.0,28.926304437528284
New Jersey,34,2018,537,8908520,6.0279373004719075,622,8908520,6.982080076151819,2870.0,8908520.0,32.216350190604054
New Jersey,34,2019,604,8882190,6.800124744010205,630,8882190,7.092845345573558,2778.0,8882190.0,31.276070428576737
New Jersey,34,2020,613,8882371,6.901310472170099,657,8882371,7.396673703451477,2825.0,8882371.0,31.804571099315712
New Jersey,34,2021,598,9267130,6.452914764333726,707,9267130,7.629114947130341,3016.0,9267130.0,32.5451353331614
New Jersey,34,2022,623,9261699,6.72662758744373,646,9261699,6.97496215327231,2927.0,9261699.0,31.6032727904459
New Jersey,34,2023,678,9290841,7.297509450436188,655,9290841,7.049953820111655,2670.0,9290841.0,28.737979694195605
New Jersey,34,2024,711,9500851,7.483540158665788,649,9500851,6.8309670365317805,1925.0,9500851.0,20.261342904967144
New Mexico,35,1999,131,1808082,7.245246620451949,175,1808082,9.678764569306038,233.0,1808082.0,12.886583683704611
New Mexico,35,2000,151,1819046,8.301054508791971,168,1819046,9.235610314417556,235.0,1819046.0,12.91885966600075
New Mexico,35,2001,165,1831690,9.008074510424798,159,1831690,8.68050816459117,223.0,1831690.0,12.174549186816547
New Mexico,35,2002,227,1855309,12.235158671682184,179,1855309,9.647988556084188,250.0,1855309.0,13.474844352072889
New Mexico,35,2003,219,1877574,11.663987677716031,213,1877574,11.344426371477235,327.0,1877574.0,17.41609119001435
New Mexico,35,2004,244,1903808,12.816418462365954,183,1903808,9.612313846774464,282.0,1903808.0,14.81241805896393
New Mexico,35,2005,271,1932274,14.024926071561278,167,1932274,8.642666619744404,334.0,1932274.0,17.285333239488807
New Mexico,35,2006,282,1962137,14.372085129631623,177,1962137,9.020776836683677,347.0,1962137.0,17.684799787170824
New Mexico,35,2007,340,1990070,17.0848261618938,172,1990070,8.642912058369806,401.0,1990070.0,20.150044973292395
New Mexico,35,2008,352,2010662,17.506671931930878,143,2010662,7.112085472346919,459.0,2010662.0,22.82830232033032
New Mexico,35,2009,314,2036802,15.416324218063416,166,2036802,8.150031274517602,419.0,2036802.0,20.57146448206551
New Mexico,35,2010,269,2059179,13.063458786244421,175,2059179,8.498532667631128,430.0,2059179.0,20.882108840465058
New Mexico,35,2011,307,2082224,14.743850805677006,172,2082224,8.260398496991678,511.0,2082224.0,24.541067627690396
New Mexico,35,2012,304,2085538,14.57657448581613,156,2085538,7.480084275616172,472.0,2085538.0,22.63204985955662
New Mexico,35,2013,282,2085287,13.52331837296257,175,2085287,8.392130195987411,429.0,2085287.0,20.572707737591998
New Mexico,35,2014,376,2085572,18.028627158400667,199,2085572,9.541746820536524,532.0,2085572.0,25.508589490077544
New Mexico,35,2015,402,2085109,19.279567638910002,173,2085109,8.296928362018484,480.0,2085109.0,23.020379270340303
New Mexico,35,2016,360,2081015,17.29925060607444,192,2081015,9.226266989906367,501.0,2081015.0,24.074790426786926
New Mexico,35,2017,363,2088070,17.384474658416625,185,2088070,8.859856230873486,487.0,2088070.0,23.322972888839935
New Mexico,35,2018,389,2095428,18.564226496925688,175,2095428,8.351515776251915,533.0,2095428.0,25.436330907098693
New Mexico,35,2019,400,2096829,19.07642444853634,212,2096829,10.11050495772426,652.0,2096829.0,31.09457185111423
New Mexico,35,2020,366,2106319,17.376285358485585,201,2106319,9.542714090315854,854.0,2106319.0,40.544665836466365
New Mexico,35,2021,348,2115877,16.447080808572522,249,2115877,11.768169888892407,1097.0,2115877.0,51.84611392817257
New Mexico,35,2022,350,2113344,16.561430604766663,220,2113344,10.41004209442476,1045.0,2113344.0,49.44769994851762
New Mexico,35,2023,306,2114371,14.472389188084778,188,2114371,8.891533226666464,1038.0,2114371.0,49.092614304679735
New Mexico,35,2024,284,2130256,13.331731021999234,210,2130256,9.857970121900841,807.0,2130256.0,37.88277089701895
New York,36,1999,890,18882725,4.713302767476622,1152,18882725,6.100814368688841,850.0,18882725.0,4.5014689352304815
New York,36,2000,826,18976457,4.352761951295755,1042,18976457,5.491014471247188,674.0,18976457.0,3.551769437255859
New York,36,2001,955,19082838,5.004496710604576,1017,19082838,5.329395973491994,939.0,19082838.0,4.920651739536855
New York,36,2002,948,19137800,4.953547429694113,1058,19137800,5.528326139890687,802.0,19137800.0,4.190659323433206
New York,36,2003,1024,19175939,5.340025330702189,1009,19175939,5.261802303396981,883.0,19175939.0,4.604728874033235
New York,36,2004,1022,19171567,5.330810986916197,1009,19171567,5.263002236593389,754.0,19171567.0,3.9329075187229083
New York,36,2005,1065,19132610,5.56641252813913,1041,19132610,5.4409722458148675,846.0,19132610.0,4.421769951930239
New York,36,2006,1069,19104631,5.595501949239428,1044,19104631,5.464643624888646,1391.0,19104631.0,7.280957166877497
New York,36,2007,1158,19132335,6.052580618100196,1005,19132335,5.252887323998874,1379.0,19132335.0,7.2076931540243265
New York,36,2008,1206,19212436,6.27718421547377,929,19212436,4.8354097314885,1473.0,19212436.0,7.666909079098559
New York,36,2009,1163,19307066,6.023701374408727,901,19307066,4.666685243630492,1385.0,19307066.0,7.173539469953643
New York,36,2010,1217,19378102,6.280284828720583,988,19378102,5.098538546241525,1374.0,19378102.0,7.090477694874348
New York,36,2011,1393,19465197,7.156362198646127,959,19465197,4.926741815148339,1733.0,19465197.0,8.903069411524578
New York,36,2012,1379,19570261,7.0464057684258785,982,19570261,5.0178175957898565,1936.0,19570261.0,9.89256096277919
New York,36,2013,1462,19651127,7.439776863688277,964,19651127,4.905571064702803,2069.0,19651127.0,10.528658229118362
New York,36,2014,1548,19746227,7.839472320458992,1017,19746227,5.15035100123178,2098.0,19746227.0,10.624814553180212
New York,36,2015,1468,19795791,7.415717815974112,1194,19795791,6.031585199096111,2539.0,19795791.0,12.825958811143236
New York,36,2016,1541,19745289,7.804393240331909,1146,19745289,5.803916063218928,3412.0,19745289.0,17.28007121091011
New York,36,2017,1650,19849399,8.312594250334733,1090,19849399,5.4913501411302175,3697.0,19849399.0,18.625249056659097
New York,36,2018,1700,19542209,8.699118917416142,1052,19542209,5.383219471248108,3484.0,19542209.0,17.82807665192814
New York,36,2019,1751,19453561,9.000922761647598,1052,19453561,5.407750282840247,3371.0,19453561.0,17.328446961458624
New York,36,2020,1789,19336776,9.251800817261367,993,19336776,5.135292460335683,4657.0,19336776.0,24.08364248517954
New York,36,2021,1984,19835913,10.002060404277836,1124,19835913,5.66648986613321,5536.0,19835913.0,27.90897499903332
New York,36,2022,2096,19677151,10.651948546819607,1262,19677151,6.413530088781653,6006.0,19677151.0,30.52271134169779
New York,36,2023,2079,19571216,10.622743114173385,1133,19571216,5.789113972274385,6032.0,19571216.0,30.82077271029046
New York,36,2024,2107,19867248,10.60539436564138,1170,19867248,5.889089419933752,4218.0,19867248.0,21.23092237032527
North Carolina,37,1999,389,7949361,4.89347508560751,934,7949361,11.749372056445795,283.0,7949361.0,3.560034573848137
North Carolina,37,2000,438,8049313,5.441458171647692,935,8049313,11.615898151805004,381.0,8049313.0,4.733323204104499
North Carolina,37,2001,423,8210122,5.152176788603142,841,8210122,10.243453142352818,450.0,8210122.0,5.4810391368118525
North Carolina,37,2002,467,8326201,5.6088004601378225,919,8326201,11.037446729907193,560.0,8326201.0,6.725756440422229
North Carolina,37,2003,491,8422501,5.82962234139242,915,8422501,10.863756501780172,698.0,8422501.0,8.28732463195908
North Carolina,37,2004,597,8553152,6.979882971797999,912,8553152,10.662735796113527,733.0,8553152.0,8.569940064200892
North Carolina,37,2005,619,8705407,7.110523379320461,890,8705407,10.223531191591617,877.0,8705407.0,10.074198713512189
North Carolina,37,2006,549,8917270,6.156592768863117,922,8917270,10.339487309456818,914.0,8917270.0,10.24977375362639
North Carolina,37,2007,627,9118037,6.876480102021959,954,9118037,10.462778337047766,914.0,9118037.0,10.024087421448279
North Carolina,37,2008,755,9309449,8.110039595254241,877,9309449,9.42053605965294,1034.0,9309449.0,11.106994624493888
North Carolina,37,2009,845,9449566,8.942209621055612,750,9449566,7.9368724447239165,1060.0,9449566.0,11.217446388543136
North Carolina,37,2010,858,9535483,8.997971051912105,881,9535483,9.239175404119539,965.0,9535483.0,10.120095646964081
North Carolina,37,2011,901,9656401,9.330598428959195,881,9656401,9.123481926651555,1177.0,9656401.0,12.188806160804631
North Carolina,37,2012,929,9752073,9.526179715840929,805,9752073,8.254655189722227,1136.0,9752073.0,11.648805336055215
North Carolina,37,2013,994,9848060,10.093358488880043,779,9848060,7.910187387160517,1129.0,9848060.0,11.464186855076024
North Carolina,37,2014,1085,9943964,10.911141673481522,763,9943964,7.672996402641845,1229.0,9943964.0,12.359256328763863
North Carolina,37,2015,1176,10042802,11.709879374302112,785,10042802,7.816543629955067,1432.0,10042802.0,14.258968761905294
North Carolina,37,2016,1228,10146788,12.102351995528043,809,10146788,7.972966420506666,1811.0,10146788.0,17.84801259275349
North Carolina,37,2017,1274,10273419,12.400934878641667,858,10273419,8.351650020309695,2253.0,10273419.0,21.930381696687345
North Carolina,37,2018,1345,10383620,12.953093429844312,870,10383620,8.378580880271041,2132.0,10383620.0,20.532338433032027
North Carolina,37,2019,1495,10488084,14.254271800263997,839,10488084,7.999554542087955,2161.0,10488084.0,20.604335358107353
North Carolina,37,2020,1539,10600823,14.517740745223273,919,10600823,8.6691382357766,3080.0,10600823.0,29.054347950154437
North Carolina,37,2021,1650,10551162,15.63808801343397,975,10551162,9.240688371574619,3906.0,10551162.0,37.01961926089278
North Carolina,37,2022,1847,10698973,17.2633392008747,907,10698973,8.477449190684004,4169.0,10698973.0,38.96635686434576
North Carolina,37,2023,1998,10835491,18.439404361094482,809,10835491,7.46620526933205,3388.0,10835491.0,31.26761860630035
North Carolina,37,2024,1985,11046024,17.97026694854185,971,11046024,8.790493303291754,2704.0,11046024.0,24.47939638733358
North Dakota,38,1999,47,644259,7.295202705744118,66,644259,10.24432720381089,,,
North Dakota,38,2000,60,642200,9.342883836810962,62,642200,9.654313298037994,13.0,642200.0,2.0242914979757085
North Dakota,38,2001,57,639062,8.919322381865923,52,639062,8.136925681702245,,,
North Dakota,38,2002,53,638168,8.30502312870592,56,638168,8.775118777500596,14.0,638168.0,2.193779694375149
North Dakota,38,2003,72,638817,11.270833431170429,64,638817,10.018518605484827,16.0,638817.0,2.5046296513712067
North Dakota,38,2004,76,644705,11.788337301556526,54,644705,8.375923872158584,20.0,644705.0,3.102194026725402
North Dakota,38,2005,75,646089,11.608307833750459,64,646089,9.905756018133724,13.0,646089.0,2.012106691183413
North Dakota,38,2006,77,649422,11.85669718611319,68,649422,10.470849463060999,10.0,649422.0,1.5398308033913235
North Dakota,38,2007,69,652822,10.569496738774122,56,652822,8.578142280744215,28.0,652822.0,4.289071140372108
North Dakota,38,2008,98,657569,14.903378960991166,71,657569,10.79734598194258,46.0,657569.0,6.995463593934629
North Dakota,38,2009,80,664968,12.030654106663778,70,664968,10.526822343330807,38.0,664968.0,5.714560700665295
North Dakota,38,2010,83,672591,12.340337590006406,74,672591,11.00222869470451,26.0,672591.0,3.865647919761044
