State,State Code,Year,Deaths,Population,crude_rate_wonder,ageadj_rate_per_100k,source,permitless_year
Alabama,01,1999,293,4430141,6.6,6.6,WONDER_1999_2020,2023.0
Alabama,01,2000,294,4447100,6.6,6.6,WONDER_1999_2020,2023.0
Alabama,01,2001,302,4467634,6.8,6.8,WONDER_1999_2020,2023.0
Alabama,01,2002,292,4480089,6.5,6.5,WONDER_1999_2020,2023.0
Alabama,01,2003,322,4503491,7.2,7.2,WONDER_1999_2020,2023.0
Alabama,01,2004,262,4530729,5.8,5.9,WONDER_1999_2020,2023.0
Alabama,01,2005,319,4569805,7.0,7.1,WONDER_1999_2020,2023.0
Alabama,01,2006,333,4628981,7.2,7.3,WONDER_1999_2020,2023.0
Alabama,01,2007,378,4672840,8.1,8.3,WONDER_1999_2020,2023.0
Alabama,01,2008,349,4718206,7.4,7.6,WONDER_1999_2020,2023.0
Alabama,01,2009,317,4757938,6.7,6.9,WONDER_1999_2020,2023.0
Alabama,01,2010,283,4779736,5.9,6.0,WONDER_1999_2020,2023.0
Alabama,01,2011,292,4802740,6.1,6.2,WONDER_1999_2020,2023.0
Alabama,01,2012,306,4822023,6.3,6.6,WONDER_1999_2020,2023.0
Alabama,01,2013,317,4833722,6.6,6.9,WONDER_1999_2020,2023.0
Alabama,01,2014,292,4849377,6.0,6.4,WONDER_1999_2020,2023.0
Alabama,01,2015,391,4858979,8.0,8.5,WONDER_1999_2020,2023.0
Alabama,01,2016,454,4863300,9.3,9.8,WONDER_1999_2020,2023.0
Alabama,01,2017,506,4874747,10.4,11.0,WONDER_1999_2020,2023.0
Alabama,01,2018,468,4887871,9.6,10.2,WONDER_1999_2020,2023.0
Alabama,01,2019,486,4903185,9.9,10.7,WONDER_1999_2020,2023.0
Alabama,01,2020,564,4921532,11.5,12.4,WONDER_1999_2020,2023.0
Alabama,01,2021,650,5039877,12.9,13.9,WONDER_2018_2024_age_adjusted,2023.0
Alabama,01,2022,624,5074296,12.3,13.1,WONDER_2018_2024_age_adjusted,2023.0
Alabama,01,2023,633,5108468,12.4,13.2,WONDER_2018_2024_age_adjusted,2023.0
Alabama,01,2024,562,5157699,10.9,11.6,WONDER_2018_2024_age_adjusted,2023.0
Alaska,02,1999,27,624779,4.3,4.5,WONDER_1999_2020,2003.0
Alaska,02,2000,16,626932,,,WONDER_1999_2020,2003.0
Alaska,02,2001,25,633714,3.9,3.8,WONDER_1999_2020,2003.0
Alaska,02,2002,26,642337,4.0,3.8,WONDER_1999_2020,2003.0
Alaska,02,2003,32,648414,4.9,4.7,WONDER_1999_2020,2003.0
Alaska,02,2004,20,659286,3.0,2.9,WONDER_1999_2020,2003.0
Alaska,02,2005,24,666946,3.6,3.3,WONDER_1999_2020,2003.0
Alaska,02,2006,28,675302,4.1,4.1,WONDER_1999_2020,2003.0
Alaska,02,2007,25,680300,3.7,3.5,WONDER_1999_2020,2003.0
Alaska,02,2008,15,687455,,,WONDER_1999_2020,2003.0
Alaska,02,2009,17,698895,,,WONDER_1999_2020,2003.0
Alaska,02,2010,30,710231,4.2,4.2,WONDER_1999_2020,2003.0
Alaska,02,2011,19,722718,,,WONDER_1999_2020,2003.0
Alaska,02,2012,17,731449,,,WONDER_1999_2020,2003.0
Alaska,02,2013,19,735132,,,WONDER_1999_2020,2003.0
Alaska,02,2014,21,736732,2.9,2.6,WONDER_1999_2020,2003.0
Alaska,02,2015,42,738432,5.7,5.3,WONDER_1999_2020,2003.0
Alaska,02,2016,45,741894,6.1,6.1,WONDER_1999_2020,2003.0
Alaska,02,2017,46,739795,6.2,6.4,WONDER_1999_2020,2003.0
Alaska,02,2018,37,737438,5.0,5.1,WONDER_1999_2020,2003.0
Alaska,02,2019,51,731545,7.0,7.2,WONDER_1999_2020,2003.0
Alaska,02,2020,27,731158,3.7,3.8,WONDER_1999_2020,2003.0
Alaska,02,2021,31,732673,4.2,4.1,WONDER_2018_2024_age_adjusted,2003.0
Alaska,02,2022,41,733583,5.6,5.4,WONDER_2018_2024_age_adjusted,2003.0
Alaska,02,2023,47,733406,6.4,6.4,WONDER_2018_2024_age_adjusted,2003.0
Alaska,02,2024,33,740133,4.5,4.5,WONDER_2018_2024_age_adjusted,2003.0
Arizona,04,1999,303,5023823,6.0,5.9,WONDER_1999_2020,2010.0
Arizona,04,2000,274,5130632,5.3,5.3,WONDER_1999_2020,2010.0
Arizona,04,2001,332,5273477,6.3,6.2,WONDER_1999_2020,2010.0
Arizona,04,2002,355,5396255,6.6,6.5,WONDER_1999_2020,2010.0
Arizona,04,2003,324,5510364,5.9,5.7,WONDER_1999_2020,2010.0
Arizona,04,2004,342,5652404,6.1,6.0,WONDER_1999_2020,2010.0
Arizona,04,2005,377,5839077,6.5,6.4,WONDER_1999_2020,2010.0
Arizona,04,2006,387,6029141,6.4,6.5,WONDER_1999_2020,2010.0
Arizona,04,2007,354,6167681,5.7,5.8,WONDER_1999_2020,2010.0
Arizona,04,2008,333,6280362,5.3,5.4,WONDER_1999_2020,2010.0
Arizona,04,2009,228,6343154,3.6,3.7,WONDER_1999_2020,2010.0
Arizona,04,2010,271,6392017,4.2,4.4,WONDER_1999_2020,2010.0
Arizona,04,2011,259,6482505,4.0,4.1,WONDER_1999_2020,2010.0
Arizona,04,2012,254,6553255,3.9,4.0,WONDER_1999_2020,2010.0
Arizona,04,2013,251,6626624,3.8,3.8,WONDER_1999_2020,2010.0
Arizona,04,2014,212,6731484,3.1,3.3,WONDER_1999_2020,2010.0
Arizona,04,2015,236,6828065,3.5,3.6,WONDER_1999_2020,2010.0
Arizona,04,2016,303,6931071,4.4,4.5,WONDER_1999_2020,2010.0
Arizona,04,2017,304,7016270,4.3,4.5,WONDER_1999_2020,2010.0
Arizona,04,2018,293,7171646,4.1,4.3,WONDER_1999_2020,2010.0
Arizona,04,2019,285,7278717,3.9,4.1,WONDER_1999_2020,2010.0
Arizona,04,2020,382,7421401,5.1,5.5,WONDER_1999_2020,2010.0
Arizona,04,2021,430,7276316,5.9,6.2,WONDER_2018_2024_age_adjusted,2010.0
Arizona,04,2022,490,7359197,6.7,7.0,WONDER_2018_2024_age_adjusted,2010.0
Arizona,04,2023,410,7431344,5.5,5.9,WONDER_2018_2024_age_adjusted,2010.0
Arizona,04,2024,329,7582384,4.3,4.6,WONDER_2018_2024_age_adjusted,2010.0
Arkansas,05,1999,118,2651860,4.4,4.5,WONDER_1999_2020,
Arkansas,05,2000,140,2673400,5.2,5.2,WONDER_1999_2020,
Arkansas,05,2001,110,2691571,4.1,4.2,WONDER_1999_2020,
Arkansas,05,2002,146,2705927,5.4,5.5,WONDER_1999_2020,
Arkansas,05,2003,123,2724816,4.5,4.6,WONDER_1999_2020,
Arkansas,05,2004,141,2749686,5.1,5.3,WONDER_1999_2020,
Arkansas,05,2005,154,2781097,5.5,5.6,WONDER_1999_2020,
Arkansas,05,2006,155,2821761,5.5,5.6,WONDER_1999_2020,
Arkansas,05,2007,153,2848650,5.4,5.6,WONDER_1999_2020,
Arkansas,05,2008,145,2874554,5.0,5.4,WONDER_1999_2020,
Arkansas,05,2009,157,2896843,5.4,5.7,WONDER_1999_2020,
Arkansas,05,2010,132,2915918,4.5,4.7,WONDER_1999_2020,
Arkansas,05,2011,145,2937979,4.9,5.3,WONDER_1999_2020,
Arkansas,05,2012,166,2949131,5.6,5.9,WONDER_1999_2020,
Arkansas,05,2013,152,2959373,5.1,5.3,WONDER_1999_2020,
Arkansas,05,2014,161,2966369,5.4,5.7,WONDER_1999_2020,
Arkansas,05,2015,155,2978204,5.2,5.3,WONDER_1999_2020,
Arkansas,05,2016,182,2988248,6.1,6.4,WONDER_1999_2020,
Arkansas,05,2017,192,3004279,6.4,6.8,WONDER_1999_2020,
Arkansas,05,2018,194,3013825,6.4,6.7,WONDER_1999_2020,
Arkansas,05,2019,208,3017804,6.9,7.4,WONDER_1999_2020,
Arkansas,05,2020,282,3030522,9.3,10.1,WONDER_1999_2020,
Arkansas,05,2021,281,3025891,9.3,9.9,WONDER_2018_2024_age_adjusted,
Arkansas,05,2022,290,3045637,9.5,9.9,WONDER_2018_2024_age_adjusted,
Arkansas,05,2023,265,3067732,8.6,9.2,WONDER_2018_2024_age_adjusted,
Arkansas,05,2024,211,3088354,6.8,7.2,WONDER_2018_2024_age_adjusted,
California,06,1999,1380,33499204,4.1,4.0,WONDER_1999_2020,
California,06,2000,1483,33871648,4.4,4.2,WONDER_1999_2020,
California,06,2001,1589,34479458,4.6,4.4,WONDER_1999_2020,
California,06,2002,1810,34871843,5.2,5.0,WONDER_1999_2020,
California,06,2003,1782,35253159,5.1,4.9,WONDER_1999_2020,
California,06,2004,1808,35574576,5.1,4.9,WONDER_1999_2020,
California,06,2005,1878,35827943,5.2,5.0,WONDER_1999_2020,
California,06,2006,1883,36021202,5.2,5.0,WONDER_1999_2020,
California,06,2007,1701,36250311,4.7,4.5,WONDER_1999_2020,
California,06,2008,1569,36604337,4.3,4.1,WONDER_1999_2020,
California,06,2009,1460,36961229,4.0,3.8,WONDER_1999_2020,
California,06,2010,1342,37253956,3.6,3.5,WONDER_1999_2020,
California,06,2011,1314,37691912,3.5,3.4,WONDER_1999_2020,
California,06,2012,1362,38041430,3.6,3.5,WONDER_1999_2020,
California,06,2013,1312,38332521,3.4,3.4,WONDER_1999_2020,
California,06,2014,1233,38802500,3.2,3.2,WONDER_1999_2020,
California,06,2015,1396,39144818,3.6,3.6,WONDER_1999_2020,
California,06,2016,1467,39250017,3.7,3.7,WONDER_1999_2020,
California,06,2017,1435,39536653,3.6,3.7,WONDER_1999_2020,
California,06,2018,1275,39557045,3.2,3.2,WONDER_1999_2020,
California,06,2019,1246,39512223,3.2,3.2,WONDER_1999_2020,
California,06,2020,1731,39368078,4.4,4.5,WONDER_1999_2020,
California,06,2021,1861,39237836,4.7,4.8,WONDER_2018_2024_age_adjusted,
California,06,2022,1676,39029342,4.3,4.3,WONDER_2018_2024_age_adjusted,
California,06,2023,1427,38965193,3.7,3.7,WONDER_2018_2024_age_adjusted,
California,06,2024,1204,39431263,3.1,3.1,WONDER_2018_2024_age_adjusted,
Colorado,08,1999,121,4226018,2.9,2.7,WONDER_1999_2020,
Colorado,08,2000,84,4301261,2.0,1.9,WONDER_1999_2020,
Colorado,08,2001,98,4425687,2.2,2.1,WONDER_1999_2020,
Colorado,08,2002,116,4490406,2.6,2.5,WONDER_1999_2020,
Colorado,08,2003,117,4528732,2.6,2.5,WONDER_1999_2020,
Colorado,08,2004,131,4575013,2.9,2.8,WONDER_1999_2020,
Colorado,08,2005,115,4631888,2.5,2.4,WONDER_1999_2020,
Colorado,08,2006,104,4720423,2.2,2.1,WONDER_1999_2020,
Colorado,08,2007,91,4803868,1.9,1.9,WONDER_1999_2020,
Colorado,08,2008,109,4889730,2.2,2.2,WONDER_1999_2020,
Colorado,08,2009,108,4972195,2.2,2.2,WONDER_1999_2020,
Colorado,08,2010,97,5029196,1.9,1.9,WONDER_1999_2020,
Colorado,08,2011,101,5116796,2.0,2.0,WONDER_1999_2020,
Colorado,08,2012,115,5187582,2.2,2.2,WONDER_1999_2020,
Colorado,08,2013,106,5268367,2.0,2.0,WONDER_1999_2020,
Colorado,08,2014,102,5355866,1.9,1.9,WONDER_1999_2020,
Colorado,08,2015,137,5456574,2.5,2.5,WONDER_1999_2020,
Colorado,08,2016,161,5540545,2.9,2.9,WONDER_1999_2020,
Colorado,08,2017,160,5607154,2.9,2.8,WONDER_1999_2020,
Colorado,08,2018,188,5695564,3.3,3.3,WONDER_1999_2020,
Colorado,08,2019,164,5758736,2.8,2.9,WONDER_1999_2020,
Colorado,08,2020,235,5807719,4.0,4.1,WONDER_1999_2020,
Colorado,08,2021,276,5812069,4.7,4.8,WONDER_2018_2024_age_adjusted,
Colorado,08,2022,304,5839926,5.2,5.3,WONDER_2018_2024_age_adjusted,
Colorado,08,2023,261,5877610,4.4,4.4,WONDER_2018_2024_age_adjusted,
Colorado,08,2024,209,5957493,3.5,3.5,WONDER_2018_2024_age_adjusted,
Connecticut,09,1999,84,3386401,2.5,2.6,WONDER_1999_2020,
Connecticut,09,2000,61,3405565,1.8,1.9,WONDER_1999_2020,
Connecticut,09,2001,72,3432835,2.1,2.2,WONDER_1999_2020,
Connecticut,09,2002,57,3458749,1.6,1.8,WONDER_1999_2020,
Connecticut,09,2003,56,3484336,1.6,1.7,WONDER_1999_2020,
Connecticut,09,2004,64,3496094,1.8,2.0,WONDER_1999_2020,
Connecticut,09,2005,66,3506956,1.9,2.0,WONDER_1999_2020,
Connecticut,09,2006,92,3517460,2.6,2.8,WONDER_1999_2020,
Connecticut,09,2007,67,3527270,1.9,2.0,WONDER_1999_2020,
Connecticut,09,2008,87,3545579,2.5,2.6,WONDER_1999_2020,
Connecticut,09,2009,78,3561807,2.2,2.4,WONDER_1999_2020,
Connecticut,09,2010,98,3574097,2.7,2.9,WONDER_1999_2020,
Connecticut,09,2011,96,3580709,2.7,2.9,WONDER_1999_2020,
Connecticut,09,2012,114,3590347,3.2,3.4,WONDER_1999_2020,
Connecticut,09,2013,66,3596080,1.8,1.9,WONDER_1999_2020,
Connecticut,09,2014,58,3596677,1.6,1.7,WONDER_1999_2020,
Connecticut,09,2015,80,3590886,2.2,2.4,WONDER_1999_2020,
Connecticut,09,2016,55,3576452,1.5,1.6,WONDER_1999_2020,
Connecticut,09,2017,73,3588184,2.0,2.2,WONDER_1999_2020,
Connecticut,09,2018,54,3572665,1.5,1.7,WONDER_1999_2020,
Connecticut,09,2019,65,3565287,1.8,2.0,WONDER_1999_2020,
Connecticut,09,2020,101,3557006,2.8,3.1,WONDER_1999_2020,
Connecticut,09,2021,116,3605597,3.2,3.5,WONDER_2018_2024_age_adjusted,
Connecticut,09,2022,114,3626205,3.1,3.4,WONDER_2018_2024_age_adjusted,
Connecticut,09,2023,104,3617176,2.9,3.2,WONDER_2018_2024_age_adjusted,
Connecticut,09,2024,69,3675069,1.9,2.0,WONDER_2018_2024_age_adjusted,
Delaware,10,1999,18,774990,,,WONDER_1999_2020,
Delaware,10,2001,19,795699,,,WONDER_1999_2020,
Delaware,10,2002,28,806169,3.5,3.5,WONDER_1999_2020,
Delaware,10,2003,18,818003,,,WONDER_1999_2020,
Delaware,10,2004,27,830803,3.2,3.2,WONDER_1999_2020,
Delaware,10,2005,33,845150,3.9,4.0,WONDER_1999_2020,
Delaware,10,2006,34,859268,4.0,4.1,WONDER_1999_2020,
Delaware,10,2007,30,871749,3.4,3.5,WONDER_1999_2020,
Delaware,10,2008,54,883874,6.1,6.3,WONDER_1999_2020,
Delaware,10,2009,36,891730,4.0,4.2,WONDER_1999_2020,
Delaware,10,2010,45,897934,5.0,5.2,WONDER_1999_2020,
Delaware,10,2011,31,907135,3.4,3.5,WONDER_1999_2020,
Delaware,10,2012,46,917092,5.0,5.2,WONDER_1999_2020,
Delaware,10,2013,38,925749,4.1,4.3,WONDER_1999_2020,
Delaware,10,2014,38,935614,4.1,4.5,WONDER_1999_2020,
Delaware,10,2015,53,945934,5.6,6.1,WONDER_1999_2020,
Delaware,10,2016,44,952065,4.6,5.0,WONDER_1999_2020,
Delaware,10,2017,57,961939,5.9,6.3,WONDER_1999_2020,
Delaware,10,2018,46,967171,4.8,5.5,WONDER_1999_2020,
Delaware,10,2019,45,973764,4.6,5.2,WONDER_1999_2020,
Delaware,10,2020,76,986809,7.7,8.7,WONDER_1999_2020,
Delaware,10,2021,80,1003384,8.0,9.0,WONDER_2018_2024_age_adjusted,
Delaware,10,2022,48,1018396,4.7,5.2,WONDER_2018_2024_age_adjusted,
Delaware,10,2023,43,1031890,4.2,4.8,WONDER_2018_2024_age_adjusted,
Delaware,10,2024,50,1051917,4.8,5.4,WONDER_2018_2024_age_adjusted,
District of Columbia,11,1999,145,570213,25.4,22.6,WONDER_1999_2020,
District of Columbia,11,2000,138,572059,24.1,21.1,WONDER_1999_2020,
District of Columbia,11,2001,141,574504,24.5,21.5,WONDER_1999_2020,
District of Columbia,11,2002,176,573158,30.7,27.2,WONDER_1999_2020,
District of Columbia,11,2003,156,568502,27.4,24.3,WONDER_1999_2020,
District of Columbia,11,2004,137,567754,24.1,21.5,WONDER_1999_2020,
District of Columbia,11,2005,142,567136,25.0,21.9,WONDER_1999_2020,
District of Columbia,11,2006,120,570681,21.0,18.0,WONDER_1999_2020,
District of Columbia,11,2007,129,574404,22.5,19.2,WONDER_1999_2020,
District of Columbia,11,2008,122,580236,21.0,17.8,WONDER_1999_2020,
District of Columbia,11,2009,104,592228,17.6,14.9,WONDER_1999_2020,
District of Columbia,11,2010,84,601723,14.0,11.7,WONDER_1999_2020,
District of Columbia,11,2011,77,617996,12.5,10.4,WONDER_1999_2020,
District of Columbia,11,2012,55,632323,8.7,7.3,WONDER_1999_2020,
District of Columbia,11,2013,61,646449,9.4,7.6,WONDER_1999_2020,
District of Columbia,11,2014,67,658893,10.2,9.1,WONDER_1999_2020,
District of Columbia,11,2015,105,672228,15.6,13.2,WONDER_1999_2020,
District of Columbia,11,2016,98,681170,14.4,12.8,WONDER_1999_2020,
District of Columbia,11,2017,90,693972,13.0,11.6,WONDER_1999_2020,
District of Columbia,11,2018,116,702455,16.5,15.6,WONDER_1999_2020,
District of Columbia,11,2019,128,705749,18.1,16.5,WONDER_1999_2020,
District of Columbia,11,2020,157,712816,22.0,20.4,WONDER_1999_2020,
District of Columbia,11,2021,169,670050,25.2,22.3,WONDER_2018_2024_age_adjusted,
District of Columbia,11,2022,141,671803,21.0,19.6,WONDER_2018_2024_age_adjusted,
District of Columbia,11,2023,211,678972,31.1,28.5,WONDER_2018_2024_age_adjusted,
District of Columbia,11,2024,134,702250,19.1,18.0,WONDER_2018_2024_age_adjusted,
Florida,12,1999,545,15759421,3.5,3.6,WONDER_1999_2020,2023.0
Florida,12,2000,467,15982378,2.9,3.0,WONDER_1999_2020,2023.0
Florida,12,2001,573,16356966,3.5,3.6,WONDER_1999_2020,2023.0
Florida,12,2002,635,16689370,3.8,4.0,WONDER_1999_2020,2023.0
Florida,12,2003,660,17004085,3.9,4.1,WONDER_1999_2020,2023.0
Florida,12,2004,647,17415318,3.7,3.9,WONDER_1999_2020,2023.0
Florida,12,2005,631,17842038,3.5,3.8,WONDER_1999_2020,2023.0
Florida,12,2006,803,18166990,4.4,4.6,WONDER_1999_2020,2023.0
Florida,12,2007,935,18367842,5.1,5.4,WONDER_1999_2020,2023.0
Florida,12,2008,886,18527305,4.8,5.1,WONDER_1999_2020,2023.0
Florida,12,2009,804,18652644,4.3,4.6,WONDER_1999_2020,2023.0
Florida,12,2010,767,18801310,4.1,4.3,WONDER_1999_2020,2023.0
Florida,12,2011,817,19057542,4.3,4.6,WONDER_1999_2020,2023.0
Florida,12,2012,862,19317568,4.5,4.7,WONDER_1999_2020,2023.0
Florida,12,2013,816,19552860,4.2,4.5,WONDER_1999_2020,2023.0
Florida,12,2014,818,19893297,4.1,4.5,WONDER_1999_2020,2023.0
Florida,12,2015,880,20271272,4.3,4.7,WONDER_1999_2020,2023.0
Florida,12,2016,992,20612439,4.8,5.3,WONDER_1999_2020,2023.0
Florida,12,2017,947,20984400,4.5,4.9,WONDER_1999_2020,2023.0
Florida,12,2018,977,21299325,4.6,5.0,WONDER_1999_2020,2023.0
Florida,12,2019,1010,21477737,4.7,5.2,WONDER_1999_2020,2023.0
Florida,12,2020,1227,21733312,5.6,6.3,WONDER_1999_2020,2023.0
Florida,12,2021,1150,21781128,5.3,5.9,WONDER_2018_2024_age_adjusted,2023.0
Florida,12,2022,1170,22244823,5.3,5.8,WONDER_2018_2024_age_adjusted,2023.0
Florida,12,2023,1064,22610726,4.7,5.2,WONDER_2018_2024_age_adjusted,2023.0
Florida,12,2024,889,23372215,3.8,4.2,WONDER_2018_2024_age_adjusted,2023.0
Georgia,13,1999,438,8045965,5.4,5.1,WONDER_1999_2020,2022.0
Georgia,13,2000,442,8186453,5.4,5.1,WONDER_1999_2020,2022.0
Georgia,13,2001,454,8377038,5.4,5.2,WONDER_1999_2020,2022.0
Georgia,13,2002,477,8508256,5.6,5.3,WONDER_1999_2020,2022.0
Georgia,13,2003,493,8622793,5.7,5.5,WONDER_1999_2020,2022.0
Georgia,13,2004,419,8769252,4.8,4.6,WONDER_1999_2020,2022.0
Georgia,13,2005,439,8925922,4.9,4.8,WONDER_1999_2020,2022.0
Georgia,13,2006,495,9155813,5.4,5.3,WONDER_1999_2020,2022.0
Georgia,13,2007,557,9349988,6.0,5.8,WONDER_1999_2020,2022.0
Georgia,13,2008,515,9504843,5.4,5.4,WONDER_1999_2020,2022.0
Georgia,13,2009,456,9620846,4.7,4.7,WONDER_1999_2020,2022.0
Georgia,13,2010,443,9687653,4.6,4.5,WONDER_1999_2020,2022.0
Georgia,13,2011,439,9815210,4.5,4.5,WONDER_1999_2020,2022.0
Georgia,13,2012,481,9919945,4.8,4.8,WONDER_1999_2020,2022.0
Georgia,13,2013,472,9992167,4.7,4.8,WONDER_1999_2020,2022.0
Georgia,13,2014,506,10097343,5.0,5.0,WONDER_1999_2020,2022.0
Georgia,13,2015,581,10214860,5.7,5.7,WONDER_1999_2020,2022.0
Georgia,13,2016,653,10310371,6.3,6.4,WONDER_1999_2020,2022.0
Georgia,13,2017,666,10429379,6.4,6.5,WONDER_1999_2020,2022.0
Georgia,13,2018,644,10519475,6.1,6.2,WONDER_1999_2020,2022.0
Georgia,13,2019,691,10617423,6.5,6.7,WONDER_1999_2020,2022.0
Georgia,13,2020,899,10710017,8.4,8.6,WONDER_1999_2020,2022.0
Georgia,13,2021,1021,10799566,9.5,9.6,WONDER_2018_2024_age_adjusted,2022.0
Georgia,13,2022,1033,10912876,9.5,9.6,WONDER_2018_2024_age_adjusted,2022.0
Georgia,13,2023,892,11029227,8.1,8.3,WONDER_2018_2024_age_adjusted,2022.0
Georgia,13,2024,815,11180878,7.3,7.5,WONDER_2018_2024_age_adjusted,2022.0
Hawaii,15,1999,19,1210300,,,WONDER_1999_2020,
Hawaii,15,2002,15,1239613,,,WONDER_1999_2020,
Hawaii,15,2003,10,1251154,,,WONDER_1999_2020,
Hawaii,15,2008,11,1332213,,,WONDER_1999_2020,
Hawaii,15,2009,10,1346717,,,WONDER_1999_2020,
Hawaii,15,2016,22,1428557,1.5,1.6,WONDER_1999_2020,
Hawaii,15,2018,20,1420491,1.4,1.6,WONDER_1999_2020,
Hawaii,15,2019,14,1415872,,,WONDER_1999_2020,
Hawaii,15,2020,16,1407006,,,WONDER_1999_2020,
Hawaii,15,2021,23,1441553,1.6,1.6,WONDER_2018_2024_age_adjusted,
Hawaii,15,2022,18,1440196,1.2,1.4,WONDER_2018_2024_age_adjusted,
Hawaii,15,2023,20,1435138,1.4,1.5,WONDER_2018_2024_age_adjusted,
Hawaii,15,2024,20,1446146,1.4,1.5,WONDER_2018_2024_age_adjusted,
Idaho,16,1999,16,1275674,,,WONDER_1999_2020,2016.0
Idaho,16,2000,14,1293953,,,WONDER_1999_2020,2016.0
Idaho,16,2001,25,1319962,1.9,1.9,WONDER_1999_2020,2016.0
Idaho,16,2002,15,1340372,,,WONDER_1999_2020,2016.0
Idaho,16,2003,19,1363380,,,WONDER_1999_2020,2016.0
Idaho,16,2004,16,1391802,,,WONDER_1999_2020,2016.0
Idaho,16,2005,28,1428241,2.0,2.0,WONDER_1999_2020,2016.0
Idaho,16,2006,24,1468669,1.6,1.7,WONDER_1999_2020,2016.0
Idaho,16,2007,29,1505105,1.9,2.0,WONDER_1999_2020,2016.0
Idaho,16,2008,13,1534320,,,WONDER_1999_2020,2016.0
Idaho,16,2009,10,1554439,,,WONDER_1999_2020,2016.0
Idaho,16,2010,12,1567582,,,WONDER_1999_2020,2016.0
Idaho,16,2011,16,1584985,,,WONDER_1999_2020,2016.0
Idaho,16,2012,18,1595728,,,WONDER_1999_2020,2016.0
Idaho,16,2013,14,1612136,,,WONDER_1999_2020,2016.0
Idaho,16,2014,21,1634464,1.3,1.4,WONDER_1999_2020,2016.0
Idaho,16,2015,22,1654930,1.3,1.3,WONDER_1999_2020,2016.0
Idaho,16,2016,15,1683140,,,WONDER_1999_2020,2016.0
Idaho,16,2017,27,1716943,1.6,1.7,WONDER_1999_2020,2016.0
Idaho,16,2018,31,1754208,1.8,1.8,WONDER_1999_2020,2016.0
Idaho,16,2019,18,1787065,,,WONDER_1999_2020,2016.0
Idaho,16,2020,26,1826913,1.4,1.6,WONDER_1999_2020,2016.0
Idaho,16,2021,28,1900923,1.5,1.5,WONDER_2018_2024_age_adjusted,2016.0
Idaho,16,2022,38,1939033,2.0,2.1,WONDER_2018_2024_age_adjusted,2016.0
Idaho,16,2023,33,1964726,1.7,1.8,WONDER_2018_2024_age_adjusted,2016.0
Idaho,16,2024,26,2001619,1.3,1.3,WONDER_2018_2024_age_adjusted,2016.0
Illinois,17,1999,689,12359020,5.6,5.5,WONDER_1999_2020,
Illinois,17,2000,674,12419293,5.4,5.3,WONDER_1999_2020,
Illinois,17,2001,747,12488445,6.0,5.8,WONDER_1999_2020,
Illinois,17,2002,728,12525556,5.8,5.7,WONDER_1999_2020,
Illinois,17,2003,696,12556006,5.5,5.4,WONDER_1999_2020,
Illinois,17,2004,573,12589773,4.6,4.5,WONDER_1999_2020,
Illinois,17,2005,569,12609903,4.5,4.5,WONDER_1999_2020,
Illinois,17,2006,625,12643955,4.9,4.9,WONDER_1999_2020,
Illinois,17,2007,575,12695866,4.5,4.5,WONDER_1999_2020,
Illinois,17,2008,631,12747038,5.0,4.9,WONDER_1999_2020,
Illinois,17,2009,628,12796778,4.9,4.9,WONDER_1999_2020,
Illinois,17,2010,577,12830632,4.5,4.5,WONDER_1999_2020,
Illinois,17,2011,610,12869257,4.7,4.8,WONDER_1999_2020,
Illinois,17,2012,645,12875255,5.0,5.1,WONDER_1999_2020,
Illinois,17,2013,576,12882135,4.5,4.6,WONDER_1999_2020,
Illinois,17,2014,614,12880580,4.8,4.9,WONDER_1999_2020,
Illinois,17,2015,692,12859995,5.4,5.5,WONDER_1999_2020,
Illinois,17,2016,944,12801539,7.4,7.6,WONDER_1999_2020,
Illinois,17,2017,934,12802023,7.3,7.6,WONDER_1999_2020,
Illinois,17,2018,784,12741080,6.2,6.4,WONDER_1999_2020,
Illinois,17,2019,791,12671821,6.2,6.6,WONDER_1999_2020,
Illinois,17,2020,1167,12587530,9.3,9.7,WONDER_1999_2020,
Illinois,17,2021,1292,12671469,10.2,10.8,WONDER_2018_2024_age_adjusted,
Illinois,17,2022,1091,12582032,8.7,9.1,WONDER_2018_2024_age_adjusted,
Illinois,17,2023,962,12549689,7.7,8.1,WONDER_2018_2024_age_adjusted,
Illinois,17,2024,872,12710158,6.9,7.2,WONDER_2018_2024_age_adjusted,
Indiana,18,1999,271,6044969,4.5,4.4,WONDER_1999_2020,2022.0
Indiana,18,2000,218,6080485,3.6,3.5,WONDER_1999_2020,2022.0
Indiana,18,2001,290,6127760,4.7,4.7,WONDER_1999_2020,2022.0
Indiana,18,2002,242,6155967,3.9,3.9,WONDER_1999_2020,2022.0
Indiana,18,2003,247,6196638,4.0,4.0,WONDER_1999_2020,2022.0
Indiana,18,2004,224,6233007,3.6,3.6,WONDER_1999_2020,2022.0
Indiana,18,2005,257,6278616,4.1,4.1,WONDER_1999_2020,2022.0
Indiana,18,2006,264,6332669,4.2,4.2,WONDER_1999_2020,2022.0
Indiana,18,2007,251,6379599,3.9,4.0,WONDER_1999_2020,2022.0
Indiana,18,2008,235,6424806,3.7,3.8,WONDER_1999_2020,2022.0
Indiana,18,2009,245,6459325,3.8,3.9,WONDER_1999_2020,2022.0
Indiana,18,2010,223,6483802,3.4,3.5,WONDER_1999_2020,2022.0
Indiana,18,2011,202,6516922,3.1,3.2,WONDER_1999_2020,2022.0
