State,State Code,Year,population,firearm_suicide_deaths,firearm_suicide_rate_per_100k,total_suicide_deaths,total_suicide_rate_per_100k,nonfirearm_suicide_deaths,nonfirearm_suicide_rate_per_100k,unemployment_rate,income_pc,gun_ownership,mean_rucc_2013,share_nonmetro_counties_2013,rep_vote_share_2party,permitless_year,ever_adopter,post_permitless,years_since_permitless,firearm_homicide_deaths,firearm_homicide_rate_per_100k,total_firearm_deaths,total_firearm_rate_per_100k,permit_to_purchase,waiting_period,universal_background_check,erpo_red_flag,safe_storage,stand_your_ground,dealer_license,uninsured_under65_pct,drug_overdose_rate_per_100k,share_age_under18,share_age_18_34,share_age_35_64,share_age_65plus,share_white_nonhispanic,share_black_nonhispanic,share_asian_nonhispanic,share_hispanic,poverty_rate,mental_health_provider_count,mental_health_access_population,mental_health_provider_rate_per_100k,phase3b2_demographic_poverty_complete,phase3b2_full_complete,firearm_suicide_ageadj_rate_per_100k,total_suicide_ageadj_rate_per_100k,total_firearm_ageadj_rate_per_100k,firearm_homicide_ageadj_rate_per_100k
Montana,30,2022,1122867,221,19.68176106342069,330,29.389054981578404,109,9.707293918157712,2.6333333333333333,62086.0,0.65,7.303571428571429,0.9107142857142856,0.5839718009204811,2021.0,1,1,1.0,39.0,3.4732519523683574,274,24.40182140894692,0,0,0,0,0,1,0,10.5,17.3,0.2106176393264384,0.220634616498603,0.3685935682807605,0.2001541758941979,0.8530944349631716,0.0054656691278367,0.0098414127146097,0.0458713388795066,11.8,3989.0,1091840.0,365.346571,True,True,18.9,28.7,23.9,3.7
Montana,30,2023,1132812,206,18.184835612617096,313,27.63035702305413,107,9.445521410437037,2.6666666666666665,66181.0,0.65,7.303571428571429,0.9107142857142856,0.5839718009204811,2021.0,1,1,2.0,30.0,2.648277030963655,247,21.804147554934094,0,0,0,0,0,1,0,10.6,15.0,0.2078551969323841,0.2204053382739533,0.3665396154165731,0.2051998493770894,0.8510795525863121,0.0056474752099792,0.0097887213140257,0.0476062094825254,11.8,4049.0,1105072.0,366.401465,True,True,17.6,26.6,21.5,2.9
Montana,30,2024,1137233,212,18.64173832451221,320,28.13847294265995,108,9.496734618147734,2.975,69240.0,0.65,7.303571428571429,0.9107142857142856,0.5839718009204811,2021.0,1,1,3.0,25.0,2.1983181986453086,247,21.71938380261565,0,0,0,0,0,1,0,,12.6,0.2045798882023297,0.2204174518326499,0.3645347962994391,0.2104678636655813,0.849024782080717,0.0058431297719992,0.0098141717660321,0.0492036372493587,10.4,,,,True,False,16.9,26.8,20.2,2.4
Nebraska,31,1999,1704764,108,6.33518774446199,178,10.441327949205872,70,4.106140204743882,2.766666666666667,27467.0,0.455,7.118279569892473,0.8602150537634409,0.6517948086208503,2023.0,1,0,-24.0,29.0,1.7011152276796089,146,8.564230260475783,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,6.4,10.5,8.6,1.7
Nebraska,31,2000,1711263,115,6.720182695471124,193,11.278219654138493,78,4.558036958667369,2.833333333333333,28924.0,0.486,7.118279569892473,0.8602150537634409,0.6517948086208503,2023.0,1,0,-23.0,41.0,2.395891221863617,168,9.817310372514337,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,6.7,11.2,9.8,2.4
Nebraska,31,2001,1719836,107,6.221523447584537,187,10.873129763535593,80,4.651606315951056,3.158333333333333,30184.0,0.4,7.118279569892473,0.8602150537634409,0.6517948086208503,2023.0,1,0,-22.0,21.0,1.2210466579371522,140,8.140311052914347,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,6.2,10.9,8.1,1.2
Nebraska,31,2002,1728292,105,6.075362265172783,201,11.629979193330756,96,5.554616928157973,3.658333333333333,30553.0,0.419,7.118279569892473,0.8602150537634409,0.6517948086208503,2023.0,1,0,-21.0,27.0,1.56223601104443,140,8.100483020230378,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,6.0,11.8,8.1,1.6
Nebraska,31,2003,1738643,91,5.233966950086936,177,10.180353298520744,86,4.946386348433807,3.9166666666666665,32268.0,0.391,7.118279569892473,0.8602150537634409,0.6517948086208503,2023.0,1,0,-20.0,31.0,1.7829997302493956,134,7.707160124303839,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,5.1,10.2,7.6,1.8
Nebraska,31,2004,1749370,87,4.973218930243459,166,9.48913037264844,79,4.51591144240498,3.85,33496.0,0.466,7.118279569892473,0.8602150537634409,0.6684733725959471,2023.0,1,0,-19.0,24.0,1.371922463515437,119,6.802448881597376,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,4.9,9.5,6.7,1.4
Nebraska,31,2005,1761497,100,5.6769895151680645,189,10.729510183667642,89,5.052520668499578,3.775,34401.0,0.371,7.118279569892473,0.8602150537634409,0.6684733725959471,2023.0,1,0,-18.0,28.0,1.589557064247058,135,7.663935845476887,1,0,1,0,0,0,0,,,0.2555352634719219,0.2327698542773561,0.3791791867939599,0.132515695456762,0.8470499807833904,0.0423338785135597,0.0156304552321122,0.0746336780590599,11.0,,,,True,False,5.6,10.9,7.7,1.6
Nebraska,31,2006,1772693,105,5.9231914381113935,202,11.395092099985728,97,5.471900661874335,3.0416666666666665,35718.0,0.351,7.118279569892473,0.8602150537634409,0.6684733725959471,2023.0,1,0,-17.0,31.0,1.748751757918602,141,7.953999931178157,1,0,1,0,0,0,0,,,0.2542303715307726,0.2322577005719546,0.3808121315986468,0.1326997962986258,0.8419207386727425,0.0429047782103274,0.0159508724860988,0.0781189974801051,11.3,,,,True,False,5.7,11.2,7.7,1.7
Nebraska,31,2007,1783440,89,4.990355717041224,181,10.148925671735524,92,5.158569954694299,2.958333333333333,38184.0,0.426,7.118279569892473,0.8602150537634409,0.6684733725959471,2023.0,1,0,-16.0,43.0,2.411070739694074,142,7.9621405822455475,1,0,1,0,0,0,0,,,0.2534811375768178,0.231849459471583,0.3813753196070515,0.1332940833445476,0.8371422643879245,0.0433914233167362,0.0163274346207329,0.0813467231866505,11.1,,,,True,False,4.9,10.1,7.9,2.5
Nebraska,31,2008,1796378,98,5.455421965755537,191,10.632506076115384,93,5.177084110359846,3.2583333333333333,40291.0,0.34,7.118279569892473,0.8602150537634409,0.5760907442216564,2023.0,1,0,-15.0,49.0,2.7277109828777686,150,8.35013566187072,1,0,1,0,0,0,0,12.2,,0.2533302011046672,0.232232971011669,0.3804182638620602,0.1340185640216034,0.8316367713254115,0.0441154367287953,0.0167637323547716,0.0850060510649763,10.8,,,,True,False,5.4,10.6,8.3,2.7
Nebraska,31,2009,1812683,93,5.1305164775087535,170,9.378363453510625,77,4.247846976001871,4.633333333333334,39422.0,0.415,7.118279569892473,0.8602150537634409,0.5760907442216564,2023.0,1,0,-14.0,31.0,1.7101721591695844,132,7.282023387431779,1,0,1,0,0,0,0,13.3,,0.2528261146598716,0.2328732602446208,0.3796207058818337,0.1346799192136738,0.8262371302649167,0.0445919115476892,0.0172059869265613,0.088747453360571,12.2,,,,True,False,5.0,9.3,7.3,1.8
Nebraska,31,2010,1826341,106,5.803954464144429,193,10.567577467734669,87,4.763623003590238,4.641666666666667,41085.0,0.425,7.118279569892473,0.8602150537634409,0.5760907442216564,2023.0,1,0,-13.0,41.0,2.244925783301147,152,8.32265168443352,1,0,1,0,0,0,0,13.4,,0.251286387522123,0.234359200280726,0.3791806911237894,0.1351737210733615,0.8210776248919128,0.0449276376273406,0.0177984435448871,0.0924641249012047,12.6,,,,True,False,5.6,10.4,8.2,2.4
Nebraska,31,2011,1842641,111,6.023962345351048,195,10.582636552643732,84,4.558674207292684,4.366666666666666,45607.0,0.418,7.118279569892473,0.8602150537634409,0.5760907442216564,2023.0,1,0,-12.0,41.0,2.225067172607144,161,8.73745889731098,1,0,1,0,0,0,0,13.3,,0.2503661706159489,0.2353678439178734,0.3788170841953373,0.1354489012708402,0.8174775299455851,0.0452921541697814,0.0183536230246344,0.0946735757375567,12.9,,,,True,False,6.0,10.5,8.8,2.4
Nebraska,31,2012,1855525,115,6.197706848466067,233,12.557093006022551,118,6.359386157556486,3.9166666666666665,46385.0,0.416,7.118279569892473,0.8602150537634409,0.6112939026822536,2023.0,1,0,-11.0,46.0,2.4790827393864268,167,9.000148206033332,1,0,1,0,0,0,0,12.9,,0.2495441921801238,0.2357919886818291,0.3757960786768272,0.1388677404612197,0.813601985212348,0.0454798810556072,0.0193211795372909,0.0970111201460311,12.8,,,,True,False,6.2,12.5,9.1,2.6
Nebraska,31,2013,1868516,111,5.940543190424915,221,11.827567973728884,110,5.8870247833039695,3.716666666666667,45911.0,0.405,7.118279569892473,0.8602150537634409,0.6112939026822536,2023.0,1,0,-10.0,51.0,2.729438763168204,168,8.99109239631879,1,0,1,0,0,0,0,12.9,,0.2490512143223614,0.2359089444528137,0.3738400528821693,0.1411997883426554,0.8094456646968095,0.0458671330133454,0.0200329280499056,0.0995792050411761,12.9,,,,True,False,5.9,11.6,9.0,2.8
Nebraska,31,2014,1881503,133,7.068816791681969,252,13.39354760529215,119,6.324730813610182,3.233333333333333,48187.0,0.365,7.118279569892473,0.8602150537634409,0.6112939026822536,2023.0,1,0,-9.0,39.0,2.072810938914261,179,9.513670719632124,1,0,1,0,0,0,0,11.0,,0.2486871588195949,0.2360698358609306,0.3711393636318649,0.1441036416876095,0.8047443731007103,0.046505094127081,0.0214854194679887,0.1015228372374916,12.3,,,,True,False,7.0,13.4,9.5,2.1
Nebraska,31,2015,1896190,114,6.012055753906518,224,11.813162183114562,110,5.801106429208044,2.975,49708.0,0.362,7.118279569892473,0.8602150537634409,0.6112939026822536,2023.0,1,0,-8.0,50.0,2.636866558730929,169,8.91260896851054,1,0,1,0,0,0,0,9.4,,0.2488160116154323,0.2346345881645047,0.3695175270465405,0.1470318731735224,0.8003089975714821,0.0469460581395533,0.0226561207057453,0.1037389023395303,12.2,,,,True,False,6.0,11.7,8.9,2.7
Nebraska,31,2016,1907116,116,6.082482659680901,246,12.899058054150874,130,6.816575394469973,3.108333333333334,48688.0,0.392,7.118279569892473,0.8602150537634409,0.6354767411317757,2023.0,1,0,-7.0,45.0,2.3595837903934527,171,8.96641840349512,1,0,1,0,0,0,0,9.7,,0.248656602379493,0.2337632555562085,0.3673714956213634,0.150208646442935,0.794917234112224,0.0476507334111384,0.0241722361693016,0.1063425160158185,11.3,,,,True,False,6.1,13.1,9.1,2.5
Nebraska,31,2017,1920076,126,6.562240244656982,275,14.322349740322778,149,7.760109495665796,2.958333333333333,49533.0,0.392,7.118279569892473,0.8602150537634409,0.6354767411317757,2023.0,1,0,-6.0,29.0,1.5103568817067656,160,8.333003485278708,1,0,1,0,0,0,0,9.6,,0.2484066626060115,0.2323399342466154,0.3657569859709063,0.1534964171764667,0.7903224880437716,0.0479971523220631,0.0251087321308992,0.1091428938274388,10.7,,,,True,False,6.4,14.7,8.3,1.6
Nebraska,31,2018,1929268,145,7.515803921487321,271,14.046778363607338,126,6.530974442120017,2.908333333333333,51436.0,0.392,7.118279569892473,0.8602150537634409,0.6354767411317757,2023.0,1,0,-5.0,25.0,1.2958282623254005,183,9.48546288022193,1,0,1,0,0,0,0,9.4,,0.2473169596814314,0.2309419229399038,0.3644525849936695,0.1572885323849951,0.7861139356070324,0.0485294560592102,0.0259351043355521,0.1113816164610352,11.0,,,,True,False,6.9,13.4,9.0,1.4
Nebraska,31,2019,1934408,154,7.96109197232435,309,15.973879347066388,155,8.01278737474204,3.1166666666666667,53513.0,0.392,7.118279569892473,0.8602150537634409,0.6354767411317757,2023.0,1,0,-4.0,40.0,2.067816096707623,205,10.59755749562657,1,0,1,0,0,0,0,9.5,6.7,0.2461083701059962,0.2298563694939226,0.3625088399138134,0.1615264204862676,0.782240354671817,0.0490227501126959,0.0266210644290139,0.1135463666403364,9.9,,,,True,False,7.7,16.1,10.4,2.1
Nebraska,31,2020,1937552,139,7.174001007456832,283,14.606059605109952,144,7.432058597653121,4.266666666666667,56909.0,0.392,7.118279569892473,0.8602150537634409,0.5978405224660173,2023.0,1,0,-3.0,49.0,2.5289643839236318,197,10.167469053733782,1,0,1,0,0,0,0,9.5,9.2,0.2486458349780252,0.2263578194212348,0.3648567500956255,0.1601395955051143,0.7747876501168643,0.0496733450919253,0.0266452818522278,0.1201367840369728,9.2,,,,True,False,7.0,14.9,10.1,2.6
Nebraska,31,2021,1963692,145,7.384050044507998,289,14.717175605950423,144,7.333125561442425,2.6,63658.0,0.392,7.118279569892473,0.8602150537634409,0.5978405224660173,2023.0,1,0,-2.0,46.0,2.3425262210163305,200,10.18489661311448,1,0,1,0,0,0,0,8.5,9.5,0.2469126313222912,0.2254521039817524,0.3639371516036603,0.163698113092296,0.7707693975730668,0.0498534769261154,0.0269763308097531,0.1230264433808067,10.5,6802.0,1951480.0,348.555968,True,True,7.4,15.0,10.3,2.4
Nebraska,31,2022,1967923,185,9.400774318913902,308,15.651018866083682,123,6.25024454716978,2.15,66365.0,0.392,7.118279569892473,0.8602150537634409,0.5978405224660173,2023.0,1,0,-1.0,48.0,2.4391198232857687,244,12.39885910170266,1,0,1,0,0,0,0,7.7,10.2,0.2453081410736794,0.2257203208930326,0.3614158680002393,0.1675556700330486,0.7654050255394104,0.0501463813337687,0.0276314415138882,0.1267509225522576,11.1,6322.0,1958939.0,322.72572,True,True,9.1,15.6,12.2,2.5
Nebraska,31,2023,1978379,165,8.34016131388374,285,14.40573317852646,120,6.06557186464272,2.308333333333333,71517.0,0.392,7.118279569892473,0.8602150537634409,0.5978405224660173,2023.0,1,1,0.0,34.0,1.7185786949821042,213,10.766390059740829,1,0,1,0,0,0,0,7.2,7.6,0.2435377872932957,0.2271991444082693,0.3582206831050816,0.1710423851933532,0.7584658709046495,0.0510281387459101,0.0286151366491872,0.1310663103713332,10.2,6522.0,1965926.0,331.75206,True,True,8.1,14.5,10.6,1.8
Nebraska,31,2024,2005465,170,8.476837042780602,297,14.809532951210816,127,6.332695908430214,2.775,72701.0,0.392,7.118279569892473,0.8602150537634409,0.5978405224660173,2023.0,1,1,1.0,43.0,2.144141134350388,218,10.87029691368336,1,0,1,0,0,0,0,,6.6,0.2414961118743034,0.2295053765585537,0.354750145228164,0.1742483663389787,0.7505491245172566,0.0520662290291777,0.0300648478033772,0.1357565452401313,10.6,,,,True,False,8.4,14.9,10.9,2.3
Nevada,32,1999,1934718,259,13.38696388827726,408,21.088344657981164,149,7.701380769703904,4.05,30301.0,0.433,5.529411764705882,0.7647058823529411,0.5185683849967243,,0,0,,100.0,5.168711925975775,375,19.38265970407072,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14.0,21.3,20.0,5.2
Nevada,32,2000,1998257,241,12.060510735105645,404,20.217619655529795,163,8.15710892042415,4.141666666666667,31858.0,0.471,5.529411764705882,0.7647058823529411,0.5185683849967243,,0,0,,89.0,4.453881557777603,341,17.064872035979356,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,12.3,20.2,17.3,4.4
Nevada,32,2001,2098399,219,10.436528038757166,388,18.490287118893978,169,8.053759080136809,5.108333333333333,32418.0,0.369,5.529411764705882,0.7647058823529411,0.5185683849967243,,0,0,,109.0,5.19443632979238,345,16.44110581448047,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,10.6,18.6,16.5,5.2
Nevada,32,2002,2173791,245,11.270632733321648,424,19.5050950160342,179,8.234462282712553,5.625,32180.0,0.386,5.529411764705882,0.7647058823529411,0.5185683849967243,,0,0,,114.0,5.24429441468844,370,17.02095555644494,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11.4,19.7,17.2,5.3
Nevada,32,2003,2248850,247,10.983391511216844,434,19.29875269582231,187,8.315361184605464,5.2,33136.0,0.36,5.529411764705882,0.7647058823529411,0.5185683849967243,,0,0,,114.0,5.06925762056162,374,16.63072236921093,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11.5,19.9,17.1,5.0
Nevada,32,2004,2346222,249,10.612806460769695,440,18.75355358529585,191,8.140747124526156,4.45,35173.0,0.392,5.529411764705882,0.7647058823529411,0.513175957248615,,0,0,,123.0,5.242470661344068,392,16.70771137599085,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,10.8,18.9,16.8,5.1
Nevada,32,2005,2432143,262,10.77239290617369,482,19.81791366708289,220,9.045520760909207,4.208333333333333,37907.0,0.36,5.529411764705882,0.7647058823529411,0.513175957248615,,0,0,,115.0,4.728340397747994,390,16.0352413488845,0,0,0,0,0,0,0,,,0.249467321617191,0.2386112987599824,0.4001915183441105,0.1117298612787159,0.594535354212314,0.0725261631409008,0.0599491888429257,0.234577901052693,11.1,,,,True,False,10.8,19.8,16.1,4.7
Nevada,32,2006,2522658,255,10.10838567891486,489,19.384316066624965,234,9.275930387710105,4.166666666666667,39437.0,0.351,5.529411764705882,0.7647058823529411,0.513175957248615,,0,0,,131.0,5.192935387991555,405,16.054494901805953,0,0,0,0,0,0,0,,,0.2492788162327196,0.2390985222729359,0.4004641136452107,0.1111585478491337,0.5802031032347627,0.0741959472905166,0.0631682931257427,0.2431677222992573,10.5,,,,True,False,10.3,19.3,16.3,5.3
Nevada,32,2007,2601072,270,10.380335492443116,474,18.223255642289026,204,7.842920149845909,4.766666666666667,39870.0,0.397,5.529411764705882,0.7647058823529411,0.513175957248615,,0,0,,131.0,5.036384998185364,414,15.916514421746111,0,0,0,0,0,0,0,,,0.2493188962089477,0.2391754630398543,0.3997224990311687,0.1117831417200292,0.5670535071693518,0.0754023725602367,0.0661196614319019,0.2512002743484225,10.6,,,,True,False,10.4,18.0,15.9,5.1
Nevada,32,2008,2653630,291,10.966110573064066,529,19.934957021137084,238,8.968846448073018,6.9,38640.0,0.371,5.529411764705882,0.7647058823529411,0.4361326187480389,,0,0,,100.0,3.768422877341604,404,15.22442842446008,0,0,0,0,0,0,0,23.2,,0.2484532508299951,0.2391053010404615,0.3982514517849135,0.1141899963446298,0.5568549496350282,0.076488432825978,0.0684858100036553,0.2569608423178815,11.2,,,,True,False,10.9,19.7,15.1,3.8
Nevada,32,2009,2684665,295,10.988335602393596,510,18.996783583799093,215,8.008447981405498,11.075,36125.0,0.391,5.529411764705882,0.7647058823529411,0.4361326187480389,,0,0,,97.0,3.613113740448063,406,15.122929676514577,0,0,0,0,0,0,0,24.5,,0.2472716707671161,0.2373977386377816,0.3979144511512609,0.1174161394438412,0.5486077406305815,0.0772740733015106,0.0700903092192135,0.2619943270389415,12.4,,,,True,False,10.9,18.7,15.1,3.7
Nevada,32,2010,2700551,289,10.701519800959138,550,20.366214154074484,261,9.664694353115346,13.25,37289.0,0.372,5.529411764705882,0.7647058823529411,0.4361326187480389,,0,0,,90.0,3.332653225212188,395,14.62664471065349,0,0,0,0,0,0,0,25.1,,0.2454554369163763,0.2351990171717414,0.3982981825448073,0.1210473633670748,0.5418503148121766,0.0777092996793596,0.0718360127368029,0.2658746560933687,14.8,,,,True,False,10.5,19.8,14.5,3.3
Nevada,32,2011,2723322,272,9.987801662822095,519,19.05760684928187,247,9.069805186459776,12.983333333333334,38595.0,0.318,5.529411764705882,0.7647058823529411,0.4361326187480389,,0,0,,84.0,3.0844681605774125,376,13.80666700448937,0,0,0,0,0,1,0,23.8,,0.2424509626833485,0.2342721170186491,0.3981524147261246,0.1251245055718777,0.5361292867332909,0.0785437548152599,0.0729899400235187,0.2690975511753842,15.8,,,,True,False,9.7,18.4,13.7,3.2
Nevada,32,2012,2758931,274,9.931382843572385,525,19.029109463049277,251,9.097726619476887,11.533333333333331,39680.0,0.377,5.529411764705882,0.7647058823529411,0.4659245783665346,,0,0,,77.0,2.7909360545805604,360,13.04853220323379,0,0,0,0,0,1,0,24.5,,0.2388341673967454,0.2340181982772569,0.3956007953364363,0.1315468389895612,0.5298010638499473,0.0805700882945893,0.0741105307733684,0.2715685445605605,16.2,,,,True,False,9.6,18.2,12.8,2.8
Nevada,32,2013,2790136,292,10.465439677492425,542,19.425576387674298,250,8.96013671018187,9.966666666666669,39331.0,0.351,5.529411764705882,0.7647058823529411,0.4659245783665346,,0,0,,88.0,3.153968121984018,395,14.157016002087357,0,0,0,0,0,1,0,23.3,,0.2363887217801345,0.2332510798027356,0.393331700270536,0.1370284981465938,0.5234177602783892,0.081317521442955,0.075844839821756,0.2747461247780055,15.8,,,,True,False,10.1,18.6,13.8,3.2
Nevada,32,2014,2839099,309,10.883734593263569,574,20.21768173635368,265,9.33394714309011,8.200000000000001,41126.0,0.344,5.529411764705882,0.7647058823529411,0.4659245783665346,,0,0,,106.0,3.733578857236045,429,15.110427639191164,0,0,0,0,0,1,0,17.3,,0.2342619394753317,0.2324107369745048,0.3913493903382561,0.1419779332119073,0.516973496856221,0.0828533787994724,0.0772507939302136,0.2773975130854747,15.4,,,,True,False,10.5,19.6,14.8,3.8
Nevada,32,2015,2890845,293,10.135444826685625,561,19.40609060672572,268,9.270645780040091,6.866666666666667,43799.0,0.328,5.529411764705882,0.7647058823529411,0.4659245783665346,,0,0,,128.0,4.427771118825119,446,15.428014992156273,0,0,0,0,0,1,0,14.1,,0.2328263698669556,0.2308608589160773,0.3898715668523118,0.1464412043646551,0.5091643038097428,0.0848455443244519,0.0785960217500267,0.2810698099959574,14.9,,,,True,False,9.5,18.4,14.9,4.5
Nevada,32,2016,2940058,334,11.36032010252859,650,22.108407385160422,316,10.748087282631836,5.833333333333333,44715.0,0.329,5.529411764705882,0.7647058823529411,0.487062905800148,,0,0,,149.0,5.067927231367544,498,16.938441350476758,0,0,0,0,0,1,0,13.1,,0.2313824928544816,0.2298394242043787,0.3885287138615344,0.1502493690796051,0.5015500950622146,0.0872724942014962,0.0797408659213185,0.2841563318427057,14.1,,,,True,False,10.9,21.4,16.8,5.3
Nevada,32,2017,2998039,329,10.973839900014642,632,21.08044625169986,303,10.10660635168522,5.008333333333334,46991.0,0.329,5.529411764705882,0.7647058823529411,0.487062905800148,,0,0,,153.0,5.103335880553922,508,16.94440932889799,0,0,1,0,0,1,0,13.1,,0.2294804042553549,0.2291059815044589,0.3875834412211838,0.1538301730190023,0.4939740496749896,0.0897634772829434,0.0809958567698293,0.2870340970502423,13.3,,,,True,False,10.5,20.3,16.7,5.4
Nevada,32,2018,3034392,367,12.094679922699507,659,21.71769501105987,292,9.623015088360368,4.408333333333333,49289.0,0.329,5.529411764705882,0.7647058823529411,0.487062905800148,,0,0,,158.0,5.206973917674447,550,18.125542118487,0,0,1,0,0,1,0,12.9,,0.2273420800629992,0.228641900598578,0.3868037991095155,0.1572122202289071,0.4877015836669869,0.0916176935469113,0.0817588768493539,0.2897889600147456,13.1,,,,True,False,11.5,20.8,17.9,5.5
Nevada,32,2019,3080156,354,11.492924384349363,645,20.94049781894164,291,9.447573434592274,4.108333333333333,51942.0,0.329,5.529411764705882,0.7647058823529411,0.487062905800148,,0,0,,118.0,3.8309747947831214,490,15.908285164777368,0,0,1,0,0,1,0,13.5,18.4,0.22487140261727,0.2283442786664052,0.3857626042317337,0.161021714484591,0.4817720271310933,0.0930037309798594,0.0826172440616644,0.2923877881509897,12.7,,,,True,False,10.7,19.8,15.3,4.0
Nevada,32,2020,3138259,372,11.853706147261905,608,19.373799294449565,236,7.52009314718766,13.675,54684.0,0.329,5.529411764705882,0.7647058823529411,0.4877688265995619,,0,0,,148.0,4.715990617727854,547,17.43004640471038,0,0,1,1,0,1,0,13.8,24.9,0.2237312746654039,0.224858652658177,0.3888154735035693,0.1625945991728497,0.4797551594226054,0.0948463682804469,0.0851933947327642,0.2877104569923261,12.5,,,,True,False,11.1,18.2,17.0,5.0
Nevada,32,2021,3143991,413,13.136169919061471,691,21.97843441663796,278,8.842264497576489,6.825,61031.0,0.329,5.529411764705882,0.7647058823529411,0.4877688265995619,,0,0,,199.0,6.329534658337127,633,20.133645420740702,0,0,1,1,0,1,0,13.8,27.5,0.2207988778139225,0.2243428740961729,0.3883447405945286,0.1665135074953758,0.4721561073662202,0.0963327246143041,0.0868703148937738,0.2912036023799442,14.0,6836.0,3059238.0,223.454337,True,True,12.7,21.5,19.8,6.4
Nevada,32,2022,3177772,422,13.279744424710143,705,22.18535502232381,283,8.905610597613672,5.2,62726.0,0.329,5.529411764705882,0.7647058823529411,0.4877688265995619,,0,0,,180.0,5.6643459631465065,618,19.447587806803007,0,0,1,1,0,1,0,13.2,29.1,0.218253678392099,0.2238164475101035,0.3881023237186551,0.1698275503791423,0.4622101333830376,0.0982079999596992,0.0897996168905669,0.2954602413765744,12.6,7270.0,3104817.0,234.152287,True,True,12.5,21.0,18.9,5.8
Nevada,32,2023,3194176,417,13.055010118415517,696,21.78965717606043,279,8.734647057644914,5.141666666666667,66698.0,0.329,5.529411764705882,0.7647058823529411,0.4877688265995619,,0,0,,185.0,5.791791059728706,616,19.28509887996153,0,0,1,1,0,1,0,12.8,38.0,0.2146739493952612,0.2240493684129639,0.3880040928793667,0.173272589312408,0.4520503751443132,0.0986117622682939,0.0937324129228715,0.3006692150202077,12.2,7566.0,3141000.0,240.878701,True,True,11.9,20.3,18.4,6.0
Nevada,32,2024,3267467,402,12.30310818747366,681,20.841832526541204,279,8.538724339067544,5.566666666666666,69805.0,0.329,5.529411764705882,0.7647058823529411,0.4877688265995619,,0,0,,170.0,5.202806944951548,582,17.8119625997753,0,0,1,1,0,1,0,,36.3,0.2106940942326273,0.2242183318148278,0.3888146383727823,0.1762729355797625,0.442436603032257,0.0986957175083941,0.0975462032210271,0.3058721021512994,11.8,,,,True,False,11.4,19.6,17.2,5.5
New Hampshire,33,1999,1222014,64,5.237255874318952,138,11.292832979000242,74,6.05557710468129,2.725,31857.0,0.374,4.1,0.7,0.506678001952188,2017.0,1,0,-18.0,,,71,5.810075981064062,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,5.3,11.2,5.8,
New Hampshire,33,2000,1235786,67,5.421650674145847,131,10.600540870344869,64,5.17889019619902,2.6666666666666665,35323.0,0.391,4.1,0.7,0.506678001952188,2017.0,1,0,-17.0,,,79,6.392692585933164,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,5.3,10.3,6.3,
New Hampshire,33,2001,1255517,79,6.292228619763811,167,13.301293411399447,88,7.009064791635637,3.408333333333333,36782.0,0.31,4.1,0.7,0.506678001952188,2017.0,1,0,-16.0,,,91,7.248010182259579,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,6.3,13.1,7.3,
New Hampshire,33,2002,1269089,66,5.20058088912598,133,10.47995845839023,67,5.279377569264251,4.466666666666666,37013.0,0.317,4.1,0.7,0.506678001952188,2017.0,1,0,-15.0,,,76,5.988547690508703,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,5.1,10.3,5.9,
New Hampshire,33,2003,1279840,75,5.86010751343918,158,12.345293161645206,83,6.485185648206025,4.433333333333334,37374.0,0.33,4.1,0.7,0.506678001952188,2017.0,1,0,-14.0,,,89,6.953994249281161,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,5.7,12.0,6.8,
New Hampshire,33,2004,1290121,57,4.418190231768959,133,10.309110540794236,76,5.890920309025276,3.825,39324.0,0.315,4.1,0.7,0.4930971137986268,2017.0,1,0,-13.0,11.0,0.8526332026220796,69,5.348335543720318,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,4.1,9.9,5.0,
New Hampshire,33,2005,1298492,79,6.083980494296461,163,12.553023045193962,84,6.469042550897501,3.6333333333333337,40404.0,0.364,4.1,0.7,0.4930971137986268,2017.0,1,0,-12.0,,,88,6.777092196178336,0,0,0,0,0,0,1,,,0.2362180128949581,0.2059371948383201,0.4363969897388663,0.1214478025278553,0.9359048804305302,0.0091706379400104,0.0186778201174901,0.0234341066406262,7.6,,,,True,False,5.9,12.0,6.6,
